Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Clase;Esc;Mes;Dpto;Fex_c_2011
3251181;1;2;1;10;2;2;1;2;1963;50;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;07;73;628,295393324207
3251181;1;3;1;10;3;1;1;9;1986;26;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;628,295393324207
3251182;1;1;1;10;1;2;1;5;1940;73;1;3;2;1;60; ; ; ;2;1;2; ;3;5; ;2;5;07;73;689,57424090837
3251182;1;2;1;10;2;1;1;5;1928;85;2;3;2;1;60; ; ; ;2;2;2; ;1;0; ;2;0;07;73;689,57424090837
3251182;1;3;1;10;3;1;1;3;1965;48;3;6;2;1;60; ; ; ;2;1;2; ;3;5; ;2;5;07;73;689,57424090837
3251182;1;4;1;10;4;1;1;6;1960;53;3;4;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;07;73;689,57424090837
3251184;1;1;1;10;1;1;1;2;1940;73;1;4;1; ; ;1;2;70000;1;1;2; ;3;5; ;2;5;07;73;873,976323264285
3251184;1;2;1;10;2;1;1;3;1973;40;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;07;73;873,976323264285
3251185;1;1;1;10;1;1;1;9;1986;26;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;937,857155558987
3251185;1;2;1;10;2;2;1;8;1991;21;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;937,857155558987
3251185;1;3;1;10;2;2;1;10;2008;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;937,857155558987
3251186;1;1;1;10;1;2;1;12;1971;41;1;4;1; ; ;3; ; ;1;1;2; ;4;8; ;2;8;07;73;1557,38676448577
3251186;1;2;1;10;2;1;1;5;1993;20;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;07;73;1557,38676448577
3251186;1;3;1;10;3;1;1;8;1996;16;3;6;1; ; ;3; ; ;1;1;2; ;4;7; ;2;7;07;73;1557,38676448577
3251186;1;4;1;10;1;2;1;3;1999;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;07;73;1557,38676448577
3251186;1;5;1;10;5;1;1;7;1991;21;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;1557,38676448577
3251187;1;1;1;10;1;1;1;9;1971;41;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;960,542872239238
3251187;1;2;1;10;2;2;1;11;1974;38;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;960,542872239238
3251187;1;3;1;10;3;1;1;12;1990;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;960,542872239238
3251187;1;4;1;10;4;2;1;3;1995;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;960,542872239238
3251188;1;1;1;10;1;1;1;8;1971;41;1;2;1; ; ;1;1;24000;2;1;2; ;3;2; ;2;2;07;73;669,689753293475
3251188;1;2;1;10;2;2;1;10;1983;29;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;07;73;669,689753293475
3251188;1;3;1;10;2;2;1;11;2006;6;3; ;2;1;12; ; ; ;2;1;1;1;3;0; ;2;0;07;73;669,689753293475
3251188;1;4;1;10;2;2;1;3;2010;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;07;73;669,689753293475
3251189;1;1;1;10;1;1;1;12;1939;73;1;2;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;07;73;614,534494528158
3251189;1;2;1;10;2;2;1;8;1955;57;2;2;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;07;73;614,534494528158
3251189;1;3;1;10;2;2;1;1;1979;34;3;4;1; ; ;2;2;65000;2;2;2; ;3;2; ;2;2;07;73;614,534494528158
3251189;1;4;1;10;2;1;1;10;2004;8;4; ;1; ; ;2;5; ;2;1;1;1;3;3; ;2;3;07;73;614,534494528158
3251191;1;1;1;10;1;1;1;4;1930;83;1;3;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;07;73;708,290479944979
3251191;1;2;1;10;2;2;1;4;1928;85;2;3;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;07;73;708,290479944979
3251191;1;3;1;10;3;1;1;4;1962;51;3;6;1; ; ;3; ; ;1;1;2; ;4;9; ;2;9;07;73;708,290479944979
3251191;1;4;1;10;4;1;1;9;1954;58;3;4;1; ; ;1;2;70700;2;1;2; ;3;5; ;2;5;07;73;708,290479944979
3251192;1;1;1;10;1;1;1;1;1943;70;1;3;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;07;73;649,489270944366
3251192;1;2;1;10;2;2;1;1;1943;70;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;649,489270944366
3251192;1;3;1;10;3;1;1;3;1975;38;3;6;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;07;73;649,489270944366
3251192;1;4;1;10;4;2;1;10;1985;27;3;4;1; ; ;3; ; ;1;1;2; ;3;4; ;2;4;07;73;649,489270944366
3251192;1;5;1;10;4;2;1;4;2001;12;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;07;73;649,489270944366
3251192;1;6;1;10;4;2;1;1;2005;8;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;07;73;649,489270944366
3251192;1;7;1;10;4;1;1;9;2012;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;07;73;649,489270944366
3251198;1;1;1;10;1;1;1;6;1944;69;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;932,752247138044
3251198;1;2;1;10;2;2;1;7;1989;24;4;1;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;932,752247138044
3251198;1;3;1;10;3;1;1;2;1986;27;9;1;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;932,752247138044
3251198;1;4;1;10;2;2;1;7;2008;5;5; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;932,752247138044
3251199;1;1;1;10;1;2;1;8;1945;67;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;823,583840443609
3251199;1;2;1;10;1;2;1;6;2000;13;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;07;73;823,583840443609
3251199;1;3;1;10;1;2;1;3;2002;11;4;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;07;73;823,583840443609
3251206;1;1;1;10;1;1;1;7;1950;62;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;07;73;652,116540781758
3251206;1;2;1;10;2;2;1;8;1958;54;2;3;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;07;73;652,116540781758
3251208;1;1;1;10;1;1;1;2;1990;23;1;6;1; ; ;1;2;30000;2;1;1;1;5;10;1;2;10;07;73;1189,41375153727
3251209;1;1;1;10;1;2;1;8;1941;71;1;5;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;07;73;718,500296786865
3251209;1;2;1;10;2;1;1;3;1964;49;3;4;1; ; ;3; ; ;1;1;2; ;4;8; ;2;8;07;73;718,500296786865
3251211;1;1;1;10;1;2;1;3;1937;76;1;5;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;07;73;718,500296786865
3251211;1;2;1;10;2;1;1;9;1961;51;3;4;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;07;73;718,500296786865
3251212;1;1;1;10;1;2;1;6;1931;82;1;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;07;73;742,321444244416
3251214;1;1;1;10;1;1;1;4;1944;69;1;3;1; ; ;2;2;40000;2;1;2; ;4;6; ;2;6;07;73;737,216535823473
3251214;1;2;1;10;2;2;1;4;1952;61;2;3;1; ; ;2;5; ;2;1;2; ;4;7; ;2;7;07;73;737,216535823473
3251215;1;1;1;10;1;2;1;10;1960;52;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;657,221449202701
3251216;1;1;1;10;1;1;1;4;1953;60;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;652,116540781758
3251216;1;2;1;10;2;2;1;11;1966;46;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;07;73;652,116540781758
3251217;1;1;1;10;1;1;1;2;1958;55;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;07;73;956,573394595596
3251217;1;2;1;10;2;2;1;7;1989;23;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;956,573394595596
3251217;1;3;1;10;2;2;1;5;2010;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;956,573394595596
3251219;1;1;1;10;1;1;1;2;1951;62;1;4;1; ; ;1;5; ;2;1;2; ;3;3; ;2;3;07;73;897,797470721836
3251220;1;1;1;10;1;2;1;5;1937;76;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;554,081763045979
3251220;1;2;1;10;2;2;1;1;1962;51;3;2;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;07;73;554,081763045979
3251220;1;3;1;10;3;1;1;5;1973;40;5;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;554,081763045979
3251220;1;4;1;10;4;2;1;3;1998;15;4;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;07;73;554,081763045979
3251220;1;5;1;10;2;2;1;3;1998;15;4;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;07;73;554,081763045979
3251221;1;1;1;10;1;2;1;6;1948;65;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;07;73;713,395388365922
3251221;1;2;1;10;2;1;1;7;1942;70;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;07;73;713,395388365922
3251221;1;3;1;10;3;1;1;6;1966;47;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;713,395388365922
3251222;1;1;1;10;1;1;1;4;1930;83;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;07;73;897,797470721836
3251223;1;1;1;10;1;1;1;8;1955;57;1;3;1; ; ;1;1;23580;2;1;2; ;4;7; ;2;7;07;73;1102,25799992061
3251223;1;2;1;10;2;2;1;8;1965;47;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ;2;7;07;73;1102,25799992061
3251223;1;3;1;10;3;1;1;4;1991;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;1102,25799992061
3251223;1;4;1;10;2;2;1;4;1999;14;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;2;7;07;73;1102,25799992061
3251223;1;5;1;10;2;1;1;10;2011;1;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;07;73;1102,25799992061
3251224;1;1;1;10;1;1;1;4;1949;64;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;07;73;737,216535823473
3251224;1;2;1;10;2;2;1;11;1952;60;2;3;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;07;73;737,216535823473
3251225;1;1;1;10;1;2;1;7;1940;72;1;3;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;07;73;1082,50383209172
3251225;1;2;1;10;2;1;1;4;1949;64;2;3;1; ; ;1;2;70000;2;1;2; ;1;0; ;2;0;07;73;1082,50383209172
3251225;1;3;1;10;1;1;1;5;2000;13;4;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;07;73;1082,50383209172
3251225;1;4;1;10;1;2;1;2;2003;10;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;07;73;1082,50383209172
3251225;1;5;1;10;1;2;2; ; ;5;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;07;73;1082,50383209172
3251226;1;1;1;10;1;1;1;5;1968;45;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;756,399190389913
3251226;1;2;1;10;2;2;1;5;1963;50;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;07;73;756,399190389913
3251226;1;3;1;10;2;1;1;10;2006;6;4; ;1; ; ;1;5; ;2;2;1;1;3;0; ;2;0;07;73;756,399190389913
3251231;1;1;1;10;1;1;1;10;1924;88;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;07;73;969,273760842173
3251231;1;2;1;10;2;2;1;4;1927;86;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;07;73;969,273760842173
3251231;1;3;1;10;6;1;1;1;1959;54;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;969,273760842173
3251231;1;4;1;10;4;2;1;10;1963;49;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;07;73;969,273760842173
3251231;1;5;1;10;5;1;1;7;1958;54;3;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;07;73;969,273760842173
3251231;1;6;1;10;6;1;1;9;1968;44;3;4;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;07;73;969,273760842173
3251231;1;7;1;10;7;1;1;2;1996;17;4;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;07;73;969,273760842173
3251231;1;8;1;10;8;1;1;5;1961;52;9;6;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;07;73;969,273760842173
3251231;1;9;1;10;9;1;1;8;1988;24;9;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;07;73;969,273760842173
3251232;1;1;1;10;1;2;1;4;1956;57;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;718,500296786865
3251232;1;2;1;10;2;1;1;8;1981;31;3;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;07;73;718,500296786865
3251237;1;1;1;10;1;2;1;10;1914;98;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;571,530692504168
3251237;1;2;1;10;2;1;1;7;1944;68;3;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;07;73;571,530692504168
3251237;1;3;1;10;3;1;1;1;1950;63;3;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;07;73;571,530692504168
3251237;1;4;1;10;4;2;1;6;1954;59;3;5;1; ; ;1;2;78000;2;1;2; ;3;3; ;2;3;07;73;571,530692504168
3251238;1;1;1;10;1;1;1;6;1970;43;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;07;73;1224,5677723083
3251238;1;2;1;10;2;2;1;7;1976;37;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;1224,5677723083
3251238;1;3;1;10;1;1;1;4;1996;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;07;73;1224,5677723083
3251238;1;4;1;10;1;1;1;7;2000;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;07;73;1224,5677723083
3251238;1;5;1;10;1;2;1;5;2004;9;3; ;1; ; ;3; ; ;1;1;1;1;3;1; ;2;1;07;73;1224,5677723083
3251239;1;1;1;10;1;1;1;12;1954;58;1;3;1; ; ;1;1;23580;2;1;2; ;3;2; ;2;2;07;73;1310,23928061246
3251239;1;2;1;10;2;2;1;12;1955;57;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ;2;3;07;73;1310,23928061246
3251239;1;3;1;10;2;1;1;10;1997;15;4;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;07;73;1310,23928061246
3251239;1;4;1;10;2;1;1;4;2002;11;4;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;07;73;1310,23928061246
3251241;1;1;1;10;1;1;1;8;1975;37;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;1206,42304653413
3251241;1;2;1;10;2;2;1;7;1981;32;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;1206,42304653413
3251241;1;3;1;10;3;1;1;12;1998;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;07;73;1206,42304653413
3251241;1;4;1;10;2;1;1;12;2002;10;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;07;73;1206,42304653413
3251244;1;1;1;10;1;1;1;12;1946;66;1;3;9; ; ; ; ; ;2;1;2; ;3;5; ;2;5;07;73;860,215424468237
3251244;1;2;1;10;2;2;1;2;1946;67;2;3;9; ; ; ; ; ;2;1;2; ;3;5; ;2;5;07;73;860,215424468237
3251244;1;3;1;10;2;1;1;9;2004;8;4; ;1; ; ;1;5; ;2;1;1;1;3;2; ;2;2;07;73;860,215424468237
3251245;1;1;1;10;1;1;1;10;1967;45;1;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;879,081231685228
3251246;1;1;1;10;1;1;1;1;1946;67;1;3;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;07;73;1125,83719825654
3251246;1;2;1;10;2;2;1;8;1949;63;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;1125,83719825654
3251246;1;3;1;10;3;1;1;12;1969;43;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;1125,83719825654
3251246;1;4;1;10;4;1;1;12;1993;19;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;1125,83719825654
3251246;1;5;1;10;5;1;1;1;1996;17;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;1125,83719825654
3251246;1;6;1;10;2;2;1;12;1926;86;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;1125,83719825654
3251247;1;1;1;10;1;1;1;3;1951;62;1;2;1; ; ;1;2;260000;2;1;2; ;5;11;2;2;11;07;73;1061,62680182101
3251247;1;2;1;10;2;2;1;6;1982;31;2;2;1; ; ;1;3;73700;2;1;2; ;5;11;2;2;11;07;73;1061,62680182101
3251247;1;3;1;10;1;1;1;7;2001;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;2;6;07;73;1061,62680182101
3251247;1;4;1;10;1;1;1;10;2005;7;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;2;2;07;73;1061,62680182101
3251248;1;1;1;10;1;2;1;7;1963;49;1;6;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;07;73;657,221449202701
3251249;1;1;1;10;1;1;1;8;1980;32;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;1045,64286728095
3251249;1;2;1;10;2;2;1;8;1989;23;2;2;1; ; ;3; ; ;2;1;2; ;6;2;3;2;13;07;73;1045,64286728095
3251249;1;3;1;10;3;1;1;9;1999;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;07;73;1045,64286728095
3251249;1;4;1;10;4;2;1;10;1929;83;5;5;1; ; ;2;2;170000;2;1;2; ;4;9; ;2;9;07;73;1045,64286728095
3251250;1;1;1;10;1;2;1;7;1930;83;1;5;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;07;73;1291,52304157585
3251250;1;2;1;10;2;1;1;12;1965;47;3;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;07;73;1291,52304157585
3251250;1;3;1;10;3;1;1;7;1992;21;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;1291,52304157585
3251250;1;4;1;10;1;1;1;10;1999;13;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;07;73;1291,52304157585
3251252;1;1;1;10;1;1;1;7;1955;58;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;07;73;652,116540781758
3251252;1;2;1;10;2;2;1;9;1958;54;2;3;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;07;73;652,116540781758
3251253;1;1;1;10;1;2;1;9;1936;76;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;772,370556594499
3251253;1;2;1;10;1;1;1;12;1927;85;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;772,370556594499
3251253;1;3;1;10;3;1;1;3;1966;47;3;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;07;73;772,370556594499
3251253;1;4;1;10;4;2;1;2;1969;44;5;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;07;73;772,370556594499
3251253;1;5;1;10;5;1;1;12;1999;13;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;07;73;772,370556594499
3251253;1;6;1;10;4;2;1;1;2007;6;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;07;73;772,370556594499
3251254;1;1;1;10;1;2;1;7;1958;54;1;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;07;73;657,221449202701
3251255;1;1;1;10;1;2;1;11;1970;42;1;4;1; ; ;2;1;56000;2;1;2; ;6;8;5;2;19;07;73;657,221449202701
3251256;1;1;1;10;1;2;1;3;1953;60;1;2;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;07;73;1099,31388273377
3251256;1;2;1;10;1;1;1;5;1948;65;2;2;2;1;30; ; ; ;1;2;2; ;1;0; ;2;0;07;73;1099,31388273377
3251256;1;3;1;10;3;1;1;9;1992;20;3;6;1; ; ;3; ; ;2;1;1;1;6;2;2;2;13;07;73;1099,31388273377
3251256;1;4;1;10;4;2;1;10;1993;19;3;6;1; ; ;3; ; ;2;1;2; ;6;2;3;2;13;07;73;1099,31388273377
3251256;1;5;1;10;5;1;1;9;1987;25;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;07;73;1099,31388273377
3251256;1;6;1;10;1;2;1;1;2009;4;4; ;1; ; ;1;5; ;2;2;1;1;2;0; ;2;0;07;73;1099,31388273377
3251256;1;7;1;10;7;2;1;8;1994;18;4;6;1; ; ;3; ; ;2;1;1;1;6;1;2;2;12;07;73;1099,31388273377
3251257;1;1;1;10;1;1;1;2;1944;69;1;4;1; ; ;3; ; ;1;1;2; ;3;1; ;2;1;07;73;897,797470721836
3251258;1;1;1;10;1;1;1;7;1964;48;1;1;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;07;73;792,688641938238
3251258;1;2;1;10;2;2;1;12;1986;26;2;1;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;792,688641938238
3251258;1;3;1;10;2;2;1;2;2008;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;792,688641938238
3251258;1;4;1;10;2;2;1;3;2009;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;792,688641938238
3251258;1;5;1;10;2;1;1;12;2012;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;07;73;792,688641938238
3251263;1;1;1;10;1;2;1;2;1935;78;1;4;1; ; ;3; ; ;1;1;2; ;1;0; ;2;0;07;73;472,819366846787
3251263;1;2;1;10;2;2;1;3;1975;38;3;1;2;1;2; ; ; ;2;1;2; ;5;11;2;2;11;07;73;472,819366846787
3251263;1;3;1;10;3;1;1;3;1982;31;5;1;2;1;2; ; ; ;2;1;2; ;5;11;2;2;11;07;73;472,819366846787
3251264;1;1;1;10;1;1;1;2;1942;71;1;4;1; ; ;3; ; ;1;1;2; ;1;0; ;2;0;07;73;897,797470721836
3251265;1;1;1;10;1;1;1;2;1959;54;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;694,679149329313
3251265;1;2;1;10;2;2;1;7;1930;83;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;694,679149329313
3251265;1;3;1;10;3;1;1;5;1963;50;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;07;73;694,679149329313
3251266;1;1;1;10;1;2;1;3;1971;42;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;07;73;1329,65131596504
3251266;1;2;1;10;2;1;1;6;1996;17;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;07;73;1329,65131596504
3251266;1;3;1;10;3;2;1;3;2000;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;07;73;1329,65131596504
3251266;1;4;1;10;1;1;1;1;2002;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;07;73;1329,65131596504
