DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6290,P6290S1,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,CLASE,DPTO,fex_c_2011
666808,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,207.422.479.582.303
666808,1,2,50,2,4,,2,2,2,2,,,1,2,,2,,2,,,2,73,207.422.479.582.303
666808,1,3,50,3,3,,2,2,2,1,1,,,,,,,,,1,2,73,207.422.479.582.303
666808,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,73,207.422.479.582.303
666810,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,191.908.344.495.841
666811,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,229.234.935.630.655
666811,1,2,50,2,4,,2,2,2,2,,,1,2,,2,,2,,,2,73,229.234.935.630.655
666811,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,229.234.935.630.655
666811,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,73,229.234.935.630.655
666813,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,222.677.356.795.991
666813,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,222.677.356.795.991
666813,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,222.677.356.795.991
666814,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,181.902.864.900.883
666814,1,2,50,2,2,,2,2,2,1,1,,,,,,,,,1,2,73,181.902.864.900.883
666814,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,181.902.864.900.883
666817,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,154.490.225.799.771
666817,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,154.490.225.799.771
666818,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,73,168.244.617.005.943
666820,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,73,26.009.547.549.206
666820,1,2,50,2,1,,,,,,,,,,,,,,,,2,73,26.009.547.549.206
666821,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,199.732.025.683.167
666821,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,199.732.025.683.167
666821,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,199.732.025.683.167
666821,1,4,50,4,4,,2,2,2,2,,,1,2,,2,,1,12,1,2,73,199.732.025.683.167
666821,1,5,50,5,1,,,,,,,,,,,,,,,,2,73,199.732.025.683.167
666821,1,6,50,6,4,,2,2,2,2,,,1,2,,2,,2,,,2,73,199.732.025.683.167
666824,1,1,50,1,6,ESTUVO EN LA CAMA ENFERMO,2,1,,,,,,,,,,,,,2,73,204.759.782.838.337
666824,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,204.759.782.838.337
666824,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,204.759.782.838.337
666824,1,4,50,4,4,,2,2,2,2,,,1,2,,2,,2,,,2,73,204.759.782.838.337
666826,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,241.712.830.565.371
666826,1,2,50,2,1,,,,,,,,,,,,,,,,2,73,241.712.830.565.371
666826,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,241.712.830.565.371
666828,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,232.646.570.112.518
666830,1,1,50,1,4,,2,2,2,2,,,1,7,,2,,1,1,1,2,73,210.054.252.432.561
666833,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,219.120.512.885.413
666833,1,2,50,2,4,,2,2,2,2,,,1,2,,1,1,,1,1,2,73,219.120.512.885.413
666833,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,219.120.512.885.413
666835,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,224.063.557.268.501
666835,1,2,50,2,4,,2,2,2,2,,,1,2,,2,,2,,,2,73,224.063.557.268.501
666835,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,224.063.557.268.501
666837,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,26.656.152.676.547
666837,1,2,50,2,4,,2,2,2,2,,,1,2,,2,,2,,,2,73,26.656.152.676.547
666837,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,26.656.152.676.547
666837,1,4,50,2,6,NIÑO ESPECIAL,2,2,2,2,,,2,,,,,,,,2,73,26.656.152.676.547
666837,1,5,50,5,1,,,,,,,,,,,,,,,,2,73,26.656.152.676.547
666837,1,6,50,6,1,,,,,,,,,,,,,,,,2,73,26.656.152.676.547
666837,1,7,50,7,4,,2,2,2,2,,,2,,,,,,,,2,73,26.656.152.676.547
666880,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,154.490.225.799.771
666880,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,154.490.225.799.771
666883,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,232.646.570.112.518
666886,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,154.490.225.799.771
666886,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,154.490.225.799.771
666888,1,1,50,1,4,,2,2,2,2,,,1,11,,,,,,,2,73,233.111.641.081.554
666889,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,207.422.479.582.303
666889,1,2,50,2,1,,,,,,,,,,,,,,,,2,73,207.422.479.582.303
666889,1,3,50,3,3,,2,2,2,1,1,,,,,,,,,1,2,73,207.422.479.582.303
666889,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,73,207.422.479.582.303
666911,1,1,50,1,6,CUIDANDO EL ESPOSO QUE ESTABA HOSPITALIZADO,2,2,2,2,,,2,,,,,,,,2,73,206.145.983.310.848
666911,1,2,50,1,5,,,,,,,,,,,,,,,,2,73,206.145.983.310.848
666911,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,206.145.983.310.848
666911,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,73,206.145.983.310.848
666912,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,215.109.233.078.153
666912,1,2,50,2,1,,,,,,,,,,,,,,,,2,73,215.109.233.078.153
666912,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,215.109.233.078.153
666912,1,4,50,4,3,,2,2,2,2,,,1,12,,,,,,,2,73,215.109.233.078.153
666915,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,221.632.894.906.888
666915,1,2,50,2,1,,,,,,,,,,,,,,,,2,73,221.632.894.906.888
666918,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,229.234.935.630.655
666918,1,2,50,2,4,,2,2,2,2,,,1,10,,,,,,,2,73,229.234.935.630.655
666918,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,229.234.935.630.655
666918,1,4,50,4,3,,2,2,2,2,,,1,12,,,,,,,2,73,229.234.935.630.655
666920,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,221.061.234.122.684
666920,1,2,50,2,4,,2,2,2,1,1,,,,,,,,,1,2,73,221.061.234.122.684
666921,1,1,50,1,6,DE MUDANZA,2,2,2,1,1,,,,,,,,,1,2,73,182.792.309.459.878
666921,1,2,50,2,6,ESTABAN DE MUDANZA,2,2,2,2,,,1,10,,,,,,,2,73,182.792.309.459.878
666921,1,5,50,5,1,,,,,,,,,,,,,,,,2,73,182.792.309.459.878
666923,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,199.248.778.074.332
666923,1,2,50,2,4,,2,2,2,2,,,1,10,,,,,,,2,73,199.248.778.074.332
666925,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,207.306.842.916.512
666925,1,2,50,2,4,,2,2,1,,,,,,,,,,,,2,73,207.306.842.916.512
666925,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,207.306.842.916.512
666928,1,1,50,1,4,,2,1,,,,,,,,,,,,,2,73,156.073.196.580.534
666928,1,2,50,2,4,,2,2,2,1,1,,,,,,,,,1,2,73,156.073.196.580.534
666928,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,156.073.196.580.534
666932,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,209.776.143.870.384
666932,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,209.776.143.870.384
666932,1,5,50,5,1,,,,,,,,,,,,,,,,2,73,209.776.143.870.384
666932,1,6,50,6,1,,,,,,,,,,,,,,,,2,73,209.776.143.870.384
666934,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,227.965.132.874.707
666934,1,2,50,2,4,,2,2,2,2,,,1,10,,,,,,,2,73,227.965.132.874.707
666958,1,1,50,1,6,ENFERMO,2,1,,,,,,,,,,,,,2,73,168.244.617.005.943
666959,1,1,50,1,6,EN EL HOSPITAL CUIDANDO LA ESPOSA,2,1,,,,,,,,,,,,,2,73,181.939.131.179.313
666959,1,2,50,2,6,ENFERMA,2,2,2,2,,,2,,,,,,,,2,73,181.939.131.179.313
666959,1,3,50,1,4,,2,2,2,2,,,2,,,,,,,,2,73,181.939.131.179.313
666960,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,73,195.228.451.416.448
666960,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,195.228.451.416.448
666962,1,1,50,1,4,,1,,,,,,,,,,,,,,2,73,210.047.558.917.053
666962,1,2,50,2,4,,1,,,,,,,,,,,,,,2,73,210.047.558.917.053
666962,1,3,50,3,3,,2,2,1,,,,,,,,,,,,2,73,210.047.558.917.053
666964,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,203.715.320.949.235
666964,1,2,50,2,4,,2,2,2,2,,,1,2,,2,,2,,,2,73,203.715.320.949.235
666964,1,3,50,3,3,,2,2,2,2,,,1,6,,1,2,,,,2,73,203.715.320.949.235
666966,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,218.892.178.906.347
666966,1,2,50,2,1,,,,,,,,,,,,,,,,2,73,218.892.178.906.347
666968,1,1,50,1,6,ENFERMO,2,1,,,,,,,,,,,,,2,73,219.575.775.953.056
666968,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,219.575.775.953.056
666968,1,3,50,3,4,,2,2,2,1,6,,,,,,,,,1,2,73,219.575.775.953.056
666968,1,4,50,4,1,,,,,,,,,,,,,,,,2,73,219.575.775.953.056
666968,1,7,50,7,3,,2,2,2,2,,,2,,,,,,,,2,73,219.575.775.953.056
666971,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,235.870.533.721.895
666971,1,2,50,2,4,,2,2,1,,,,,,,,,,,,2,73,235.870.533.721.895
666971,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,235.870.533.721.895
666971,1,4,50,4,1,,,,,,,,,,,,,,,,2,73,235.870.533.721.895
666971,1,5,50,5,3,,2,2,2,2,,,2,,,,,,,,2,73,235.870.533.721.895
666972,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,218.892.178.906.347
666972,1,2,50,2,1,,,,,,,,,,,,,,,,2,73,218.892.178.906.347
666974,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,207.306.842.916.512
666974,1,2,50,2,4,,2,2,2,2,,,1,10,,,,,,,2,73,207.306.842.916.512
666974,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,207.306.842.916.512
666976,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,224.063.557.268.501
666976,1,2,50,2,4,,2,2,2,2,,,1,7,,2,,2,,,2,73,224.063.557.268.501
666976,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,224.063.557.268.501
666978,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,195.693.522.385.485
666978,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,195.693.522.385.485
666979,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,195.693.522.385.485
666979,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,195.693.522.385.485
666981,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,203.320.433.264.558
666981,1,2,50,2,4,,2,2,1,,,,,,,,,,,,2,73,203.320.433.264.558
666981,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,203.320.433.264.558
666981,1,4,50,4,1,,,,,,,,,,,,,,,,2,73,203.320.433.264.558
666981,1,5,50,5,3,,2,2,1,,,,,,,,,,,,2,73,203.320.433.264.558
666981,1,6,50,6,3,,2,2,1,,,,,,,,,,,,2,73,203.320.433.264.558
666984,1,1,50,1,4,,2,2,2,1,1,,,,,,,,,1,2,73,202.251.101.220.149
666984,1,2,50,2,1,,,,,,,,,,,,,,,,2,73,202.251.101.220.149
666984,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,73,202.251.101.220.149
666986,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,73,168.244.617.005.943
666987,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,206.145.983.310.848
666987,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,206.145.983.310.848
666987,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,206.145.983.310.848
666987,1,4,50,4,3,,2,2,2,2,,,1,12,,,,,,,2,73,206.145.983.310.848
666989,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,208.886.699.311.389
666989,1,2,50,2,4,,2,2,2,2,,,1,10,,,,,,,2,73,208.886.699.311.389
666989,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,208.886.699.311.389
666989,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,73,208.886.699.311.389
666991,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,201.989.494.074.873
666991,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,201.989.494.074.873
666994,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,224.063.557.268.501
666994,1,2,50,2,4,,2,2,2,2,,,1,7,,1,2,,,,2,73,224.063.557.268.501
666994,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,224.063.557.268.501
667027,1,1,50,1,1,,,,,,,,,,,,,,,,2,73,229.234.935.630.655
667027,1,2,50,2,4,,2,1,,,,,,,,,,,,,2,73,229.234.935.630.655
667027,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,229.234.935.630.655
667027,1,4,50,4,3,,1,,,,,,,,,,,,,,2,73,229.234.935.630.655
667030,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,73,222.677.356.795.991
667030,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,73,222.677.356.795.991
667030,1,3,50,3,1,,,,,,,,,,,,,,,,2,73,222.677.356.795.991
667032,1,1,50,1,6,VIAJANDO DONDE EL MEDICO,2,1,,,,,,,,,,,,,2,73,197.079.722.857.995
667032,1,2,50,2,3,,2,2,2,2,,,1,12,,,,,,,2,73,197.079.722.857.995
667033,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,73,260.560.546.461.097
667033,1,2,50,2,1,,,,,,,,,,,,,,,,2,73,260.560.546.461.097
667943,1,1,50,2,6,VER  T V,1,,,,,,,,,,,,,,2,5,117.743.641.210.957
667943,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,117.743.641.210.957
667943,1,3,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,117.743.641.210.957
667945,1,1,50,2,2,,1,,,,,,,,,,,,,,2,5,12.999.163.320.284
667945,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,12.999.163.320.284
667945,1,3,50,2,2,,2,2,2,1,2,,,,,,,,,1,2,5,12.999.163.320.284
667947,1,1,50,2,6,LIMPIAR  HUERTA CASERA,2,2,2,2,,,2,,,,,,,,2,5,12.664.492.645.266
667947,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,12.664.492.645.266
667948,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,132.703.987.025.599
667948,1,2,50,2,4,,2,1,,,,,,,,,,,,,2,5,132.703.987.025.599
667948,1,3,50,3,3,,2,2,2,2,,,2,,,,,,,,2,5,132.703.987.025.599
667948,1,4,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,132.703.987.025.599
667948,1,5,50,2,1,,,,,,,,,,,,,,,,2,5,132.703.987.025.599
667951,1,1,50,1,6,HUERTA  CASERA,2,2,2,2,,,2,,,,,,,,2,5,119.177.596.570.396
667951,1,2,50,1,4,,2,2,2,2,,,2,,,,,,,,2,5,119.177.596.570.396
667951,1,3,50,1,1,,,,,,,,,,,,,,,,2,5,119.177.596.570.396
667951,1,4,50,1,4,,2,2,2,2,,,2,,,,,,,,2,5,119.177.596.570.396
667951,1,5,50,1,2,,2,2,2,1,2,,,,,,,,,1,2,5,119.177.596.570.396
667951,1,6,50,1,1,,,,,,,,,,,,,,,,2,5,119.177.596.570.396
667954,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,5,145.756.126.021.306
667954,1,3,50,1,1,,,,,,,,,,,,,,,,2,5,145.756.126.021.306
667955,1,1,50,2,6,SALIR   A  CAMINAR,2,2,2,2,,,2,,,,,,,,2,5,132.512.243.235.841
667955,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,132.512.243.235.841
667955,1,3,50,3,1,,,,,,,,,,,,,,,,2,5,132.512.243.235.841
667955,1,4,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,132.512.243.235.841
667958,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,5,141.959.133.029.465
667958,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,141.959.133.029.465
667960,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,16.246.771.005.885
667960,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,16.246.771.005.885
667960,1,3,50,2,1,,,,,,,,,,,,,,,,2,5,16.246.771.005.885
667960,1,4,50,2,1,,,,,,,,,,,,,,,,2,5,16.246.771.005.885
667963,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,146.778.545.131.024
667963,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,146.778.545.131.024
667963,1,3,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,146.778.545.131.024
667965,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,140.854.010.919.511
667965,1,2,50,2,2,,2,2,2,1,1,,,,,,,,,1,2,5,140.854.010.919.511
667965,1,3,50,3,2,,2,2,2,1,1,,,,,,,,,1,2,5,140.854.010.919.511
667965,1,5,50,2,2,,2,2,2,1,1,,,,,,,,,1,2,5,140.854.010.919.511
667965,1,6,50,6,6,DESCANSAR,2,2,2,2,,,2,,,,,,,,2,5,140.854.010.919.511
667968,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,186.549.133.575.157
667968,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,186.549.133.575.157
667968,1,3,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,186.549.133.575.157
667968,1,5,50,2,1,,,,,,,,,,,,,,,,2,5,186.549.133.575.157
667968,1,6,50,2,1,,,,,,,,,,,,,,,,2,5,186.549.133.575.157
667968,1,7,50,2,2,,2,2,2,1,1,,,,,,,,,1,2,5,186.549.133.575.157
667976,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,166.084.984.985.561
667976,1,2,50,2,4,,2,2,2,2,,,1,3,,1,1,,4,1,2,5,166.084.984.985.561
667977,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,178.473.830.570.376
667977,1,2,50,2,1,,,,,,,,,,,,,,,,2,5,178.473.830.570.376
667977,1,3,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,178.473.830.570.376
667979,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,139.799.757.858.213
667979,1,2,50,2,1,,,,,,,,,,,,,,,,2,5,139.799.757.858.213
667979,1,3,50,2,2,,2,2,2,1,2,,,,,,,,,1,2,5,139.799.757.858.213
667979,1,4,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,139.799.757.858.213
667979,1,5,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,139.799.757.858.213
667979,1,9,50,9,2,,2,2,2,1,1,,,,,,,,,1,2,5,139.799.757.858.213
667979,1,11,50,11,6,DESCANSAR,2,2,2,2,,,2,,,,,,,,2,5,139.799.757.858.213
667982,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,201.804.205.686.674
667982,1,2,50,2,1,,,,,,,,,,,,,,,,2,5,201.804.205.686.674
667982,1,3,50,2,1,,,,,,,,,,,,,,,,2,5,201.804.205.686.674
667982,1,4,50,4,3,,2,2,2,2,,,2,,,,,,,,2,5,201.804.205.686.674
667982,1,5,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,201.804.205.686.674
667984,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,168.444.511.937.207
667984,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,168.444.511.937.207
667985,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,20.028.921.357.778
667987,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,187.223.209.882.383
667987,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,187.223.209.882.383
667988,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,135.916.889.629.756
667988,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,135.916.889.629.756
667988,1,3,50,2,2,,2,2,2,1,1,,,,,,,,,1,2,5,135.916.889.629.756
667988,1,5,50,2,1,,,,,,,,,,,,,,,,2,5,135.916.889.629.756
667988,1,6,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,135.916.889.629.756
667988,1,7,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,135.916.889.629.756
667988,1,8,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,135.916.889.629.756
667994,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,5,200.689.600.734.148
667996,1,1,50,1,5,,,,,,,,,,,,,,,,2,5,153.050.203.518.725
667996,1,2,50,2,1,,,,,,,,,,,,,,,,2,5,153.050.203.518.725
667996,1,3,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,153.050.203.518.725
668000,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,5,198.019.399.374.296
668000,1,2,50,2,1,,,,,,,,,,,,,,,,2,5,198.019.399.374.296
668000,1,3,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,198.019.399.374.296
668002,1,1,50,1,4,,2,2,2,2,,,2,,,,,,,,2,5,200.689.600.734.148
668003,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,966.801.568.868.008
668003,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,966.801.568.868.008
668003,1,3,50,3,1,,,,,,,,,,,,,,,,2,5,966.801.568.868.008
668003,1,4,50,4,1,,,,,,,,,,,,,,,,2,5,966.801.568.868.008
668003,1,6,50,4,1,,,,,,,,,,,,,,,,2,5,966.801.568.868.008
668003,1,8,50,4,1,,,,,,,,,,,,,,,,2,5,966.801.568.868.008
668003,1,9,50,9,5,,,,,,,,,,,,,,,,2,5,966.801.568.868.008
668003,1,10,50,10,1,,,,,,,,,,,,,,,,2,5,966.801.568.868.008
668007,1,1,50,2,5,,,,,,,,,,,,,,,,2,5,168.475.734.165.768
668007,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,168.475.734.165.768
668010,1,1,50,1,6,mejoras en la casa,2,1,,,,,,,,,,,,,2,5,137.455.270.115.062
668010,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,137.455.270.115.062
668010,1,3,50,3,1,,,,,,,,,,,,,,,,2,5,137.455.270.115.062
668012,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,192.899.958.314.637
668012,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,192.899.958.314.637
668012,1,3,50,3,1,,,,,,,,,,,,,,,,2,5,192.899.958.314.637
668014,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,190.315.209.519.538
668014,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,190.315.209.519.538
668016,1,1,50,1,6,enferma de la presion alta toda la semana,2,2,2,2,,,1,11,,,,,,,2,5,169.669.136.683.441
668016,1,2,50,1,2,,2,2,2,1,1,,,,,,,,,2,2,5,169.669.136.683.441
668023,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,193.069.361.071.257
668023,1,2,50,2,1,,,,,,,,,,,,,,,,2,5,193.069.361.071.257
668023,1,3,50,1,3,,2,2,2,2,,,2,,,,,,,,2,5,193.069.361.071.257
668023,1,4,50,1,3,,2,2,2,2,,,2,,,,,,,,2,5,193.069.361.071.257
668025,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,117.577.615.782
668025,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,117.577.615.782
668025,1,3,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,117.577.615.782
668028,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,172.028.663.635.087
668028,1,2,50,2,4,,2,2,2,2,,,1,10,,,,,,,2,5,172.028.663.635.087
668038,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,188.447.834.628.618
668038,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,188.447.834.628.618
668049,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,198.126.263.059.985
668049,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,198.126.263.059.985
668051,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,189.315.806.616.756
668051,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,189.315.806.616.756
668051,1,3,50,2,1,,,,,,,,,,,,,,,,2,5,189.315.806.616.756
668053,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,171.952.547.295.371
668053,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,171.952.547.295.371
668053,1,3,50,3,1,,,,,,,,,,,,,,,,2,5,171.952.547.295.371
668053,1,4,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,171.952.547.295.371
668053,1,5,50,2,6,ESPERANDO QUE ABRAN LA ESCUELA,2,2,2,2,,,2,,,,,,,,2,5,171.952.547.295.371
668053,1,6,50,2,6,ESPERANDO  QUE ABRAN LA ESCUELA,2,2,2,2,,,2,,,,,,,,2,5,171.952.547.295.371
668080,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,185.962.639.318.623
668080,1,2,50,2,1,,,,,,,,,,,,,,,,2,5,185.962.639.318.623
668081,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,200.711.011.855.083
668081,1,2,50,2,1,,,,,,,,,,,,,,,,2,5,200.711.011.855.083
668081,1,3,50,2,3,,2,2,2,2,,,2,,,,,,,,2,5,200.711.011.855.083
668083,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,193.899.361.217.419
668083,1,2,50,2,2,,2,2,2,1,1,,,,,,,,,1,2,5,193.899.361.217.419
668085,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,181.732.551.738.722
668085,1,2,50,1,2,,2,2,2,1,1,,,,,,,,,1,2,5,181.732.551.738.722
668085,1,3,50,3,1,,,,,,,,,,,,,,,,2,5,181.732.551.738.722
668085,1,4,50,1,2,,2,2,2,1,2,,,,,,,,,1,2,5,181.732.551.738.722
668087,1,1,50,1,1,,,,,,,,,,,,,,,,2,5,190.807.361.580.263
668087,1,2,50,2,2,,2,2,2,1,1,,,,,,,,,1,2,5,190.807.361.580.263
668090,1,1,50,2,1,,,,,,,,,,,,,,,,2,5,181.926.551.353.612
668090,1,2,50,2,4,,2,2,2,2,,,2,,,,,,,,2,5,181.926.551.353.612
668090,1,3,50,2,2,,2,2,2,1,1,,,,,,,,,1,2,5,181.926.551.353.612
668090,1,4,50,2,2,,2,2,2,1,1,,,,,,,,,1,2,5,181.926.551.353.612
