DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;CLASE;ESC;MES;DPTO;fex_c_2011
2348586;1;2;1;10;2;2;1;1;1961;49;2;3;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;05;19;1379,67058168782
2348586;1;3;1;10;1;1;1;1;2003;7;4; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;05;19;1379,67058168782
2348586;1;4;1;10;4;1;1;2;1935;75;5;6;1; ; ;3; ; ;1;1;2; ;3;1; ;2;1;05;19;1379,67058168782
2348587;1;1;1;10;1;1;2; ; ;44;1;3;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;05;19;1262,87082360795
2348587;1;2;1;10;2;2;1;10;1978;31;2;3;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;05;19;1262,87082360795
2348587;1;3;1;10;3;1;1;9;1995;14;3;6;1; ; ;3; ; ;1;1;1;1;4;0; ;2;5;05;19;1262,87082360795
2348587;1;4;1;10;4;2;1;2;2000;10;3;6;1; ; ;3; ; ;1;1;1;1;3;4; ;2;4;05;19;1262,87082360795
2348587;1;5;1;10;2;1;1;6;2003;6;3; ;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;05;19;1262,87082360795
2348587;1;6;1;10;2;2;1;4;2010;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;05;19;1262,87082360795
2348588;1;1;1;10;1;2;1;9;1956;53;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;1056,08016994853
2348588;1;2;1;10;2;1;2; ; ;19;3;6;2;2; ; ; ; ;2;1;2; ;3;2; ;2;2;05;19;1056,08016994853
2348588;1;3;1;10;3;2;1;8;1991;18;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;19;1056,08016994853
2348588;1;4;1;10;3;2;1;3;2009;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;05;19;1056,08016994853
2348588;1;5;1;10;5;2;2; ; ;17;3;2;1; ; ;3; ; ;2;1;1;2;3;2; ;2;2;05;19;1056,08016994853
2348588;1;6;1;10;6;1;1;6;1994;15;3;6;2;2; ; ; ; ;2;1;1;2;3;3; ;2;3;05;19;1056,08016994853
2348588;1;7;1;10;7;2;1;6;1996;13;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;05;19;1056,08016994853
2348588;1;8;1;10;8;2;1;10;1998;11;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;05;19;1056,08016994853
2348588;1;9;1;10;9;1;1;9;1999;10;4;6;1; ; ;3; ; ;1;1;1;1;3;3; ;2;3;05;19;1056,08016994853
2348588;1;10;1;10;10;1;1;8;1990;19;9;6;2;2; ; ; ; ;1;2;2; ;1;0; ;2;0;05;19;1056,08016994853
2348589;1;1;1;10;1;1;1;6;1955;54;1;3;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;05;19;1295,59280627415
2348589;1;2;1;10;2;2;1;9;1956;53;2;3;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;05;19;1295,59280627415
2348590;1;1;1;10;1;1;1;4;1964;46;1;3;1; ; ;3; ; ;1;1;2; ;3;4; ;2;4;05;19;1346,21875702377
2348590;1;2;1;10;2;2;1;5;1973;36;2;3;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;05;19;1346,21875702377
2348590;1;3;1;10;3;2;1;8;1995;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;05;19;1346,21875702377
2348590;1;4;1;10;4;1;1;2;1998;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;05;19;1346,21875702377
2348592;1;1;1;10;1;1;1;3;1935;75;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;19;1347,36336595805
2348592;1;2;1;10;2;1;1;9;1964;45;3;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;19;1347,36336595805
2348592;1;3;1;10;3;2;1;9;1970;39;5;2;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;05;19;1347,36336595805
2348592;1;4;1;10;3;1;1;1;2005;5;4; ;2;2; ; ; ; ;2;2;2; ;1;0; ;2;0;05;19;1347,36336595805
2348592;1;5;1;10;3;1;1;5;2009;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;05;19;1347,36336595805
2348593;1;1;1;10;1;2;1;10;1955;54;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;05;19;1731,44480818796
2348593;1;2;1;10;2;1;1;3;1993;17;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;19;1731,44480818796
2348593;1;3;1;10;3;1;1;12;1994;15;3;6;2;2; ; ; ; ;2;1;2; ;4;6; ;2;6;05;19;1731,44480818796
2348593;1;4;1;10;1;2;1;9;2002;7;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;05;19;1731,44480818796
2348593;1;5;1;10;5;1;1;11;1964;45;5;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;19;1731,44480818796
2348593;1;6;1;10;1;2;1;3;1918;92;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;1731,44480818796
2348594;1;1;1;10;1;1;1;10;1955;54;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;05;19;950,178568890926
2348594;1;2;1;10;2;2;1;8;1958;51;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;05;19;950,178568890926
2348594;1;3;1;10;3;1;1;8;1989;20;3;6;2;2; ; ; ; ;2;1;2; ;3;5; ;2;5;05;19;950,178568890926
2348594;1;4;1;10;4;1;1;4;1991;19;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;05;19;950,178568890926
2348594;1;5;1;10;5;2;1;1;1993;17;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;19;950,178568890926
2348594;2;1;2;10;1;2;1;12;1982;27;1;4;1; ; ;3; ; ;1;1;2; ;4;7; ;2;7;05;19;950,178568890926
2348594;2;2;2;10;2;2;1;10;1998;11;3;6;1; ; ;3; ; ;2;1;1;1;3;5; ;2;5;05;19;950,178568890926
2348594;2;3;2;10;1;1;1;4;2001;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;05;19;950,178568890926
2348595;1;1;1;10;1;1;1;8;1969;40;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;19;1669,70097888491
2348595;1;2;1;10;2;2;1;5;1972;37;2;3;1; ; ;1;4; ;2;1;2; ;3;3; ;2;3;05;19;1669,70097888491
2348595;1;3;1;10;3;1;1;12;1989;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;19;1669,70097888491
2348595;1;4;1;10;4;1;1;3;1996;14;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;05;19;1669,70097888491
2348596;1;1;1;10;1;1;1;10;1964;45;1;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;05;19;1822,73627641592
2348596;1;2;1;10;2;2;1;5;1936;74;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;1822,73627641592
2348597;1;1;1;10;1;1;1;9;1982;27;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;19;1212,24487285834
2348597;1;2;1;10;2;2;1;10;1983;26;2;2;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;05;19;1212,24487285834
2348597;1;3;1;10;2;2;1;2;2007;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;1212,24487285834
2348597;1;4;1;10;2;1;1;4;2008;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;05;19;1212,24487285834
2348598;1;1;1;10;1;1;1;9;1972;37;1;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;05;19;1161,2041551723
2348598;1;2;1;10;2;2;1;10;1982;27;5;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;05;19;1161,2041551723
2348598;1;3;1;10;2;2;1;12;2001;8;5; ;2;2; ; ; ; ;2;1;1;1;3;2; ;2;2;05;19;1161,2041551723
2348598;1;4;1;10;2;1;1;12;2003;6;5; ;2;2; ; ; ; ;2;2;1;1;3;0; ;2;0;05;19;1161,2041551723
2348598;1;5;1;10;2;2;1;6;2006;3;5; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;1161,2041551723
2348601;1;1;1;10;1;2;1;1;1937;73;1;5;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;05;19;1153,41500024453
2348601;1;2;1;10;2;2;1;1;1965;45;3;6;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;05;19;1153,41500024453
2348601;1;3;1;10;3;1;1;3;1995;15;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;05;19;1153,41500024453
2348601;1;4;1;10;2;2;1;3;2002;8;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;05;19;1153,41500024453
2348602;1;1;1;10;1;1;1;9;1980;29;1;2;2;2; ; ; ; ;2;1;2; ;3;5; ;2;5;05;19;1399,29895916372
2348602;1;2;1;10;2;2;1;10;1980;29;2;2;1; ; ;1;4; ;2;1;2; ;3;3; ;2;3;05;19;1399,29895916372
2348602;1;3;1;10;3;1;1;1;1999;11;3;6;2;2; ; ; ; ;2;1;1;1;3;4; ;2;4;05;19;1399,29895916372
2348602;1;4;1;10;2;2;1;10;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;05;19;1399,29895916372
2348602;1;5;1;10;2;1;1;12;2004;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;1399,29895916372
2348603;1;1;1;10;1;2;1;8;1936;73;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;1050,43868935282
2348603;1;2;1;10;2;1;1;6;1954;55;2;2;2;2; ; ; ; ;2;1;2; ;3;2; ;2;2;05;19;1050,43868935282
2348603;1;3;1;10;3;2;1;8;1981;28;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;19;1050,43868935282
2348603;1;4;1;10;3;2;1;6;2002;7;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;05;19;1050,43868935282
2348603;1;5;1;10;3;1;1;3;2006;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;1050,43868935282
2348604;1;1;1;10;1;2;1;7;1970;39;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;1094,13547232241
2348604;1;2;1;10;2;1;1;5;1968;42;2;2;2;2; ; ; ; ;2;1;2; ;3;2; ;2;2;05;19;1094,13547232241
2348604;1;3;1;10;3;1;1;12;1989;20;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;19;1094,13547232241
2348604;1;4;1;10;4;2;1;5;1991;19;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;19;1094,13547232241
2348604;1;5;1;10;4;2;1;4;2008;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;05;19;1094,13547232241
2348604;1;6;1;10;4;1;1;2;2010;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;05;19;1094,13547232241
2348604;1;7;1;10;7;2;1;5;1994;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;05;19;1094,13547232241
2348604;1;8;1;10;1;1;1;12;2001;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;05;19;1094,13547232241
2348605;1;1;1;10;1;1;1;12;1938;71;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;1548,14554592131
2348605;1;2;1;10;2;2;1;8;1952;57;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;05;19;1548,14554592131
2348606;1;1;1;10;1;1;1;6;1956;53;1;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;05;19;1709,95172942683
2348607;1;1;1;10;1;1;1;1;1936;74;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;2126,17535386475
2348607;1;2;1;10;2;2;1;6;1953;56;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;05;19;2126,17535386475
2348607;1;3;1;10;3;1;1;3;1979;31;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;19;2126,17535386475
2348607;1;4;1;10;4;1;1;6;1985;24;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;19;2126,17535386475
2348609;1;1;1;10;1;1;1;12;1933;76;1;5;1; ; ;1;5; ;2;1;2; ;3;2; ;2;2;05;19;1435,36099893223
2348610;1;1;1;10;1;1;1;1;1983;27;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;05;19;1450,33967684976
2348610;1;2;1;10;2;2;1;4;1967;43;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;19;1450,33967684976
2348610;1;3;1;10;3;1;1;2;1989;21;3;6;2;2; ; ; ; ;1;1;2; ;3;1; ;2;1;05;19;1450,33967684976
2348610;1;4;1;10;2;1;1;1;2006;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;19;1450,33967684976
2348611;1;1;1;10;1;1;1;5;1970;40;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;05;19;1365,68210097789
2348611;1;2;1;10;2;2;1;11;1976;33;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;19;1365,68210097789
2348611;1;3;1;10;3;2;1;10;1994;15;3;6;2;2; ; ; ; ;2;1;1;1;4;8; ;2;8;05;19;1365,68210097789
2348611;1;4;1;10;4;1;1;11;1995;14;3;6;2;2; ; ; ; ;2;2;2; ;3;3; ;2;3;05;19;1365,68210097789
2348611;1;5;1;10;1;1;1;2;2008;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;05;19;1365,68210097789
2348611;1;6;1;10;1;1;1;6;2009;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;05;19;1365,68210097789
2348611;1;7;1;10;1;1;1;5;2008;2;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;05;19;1365,68210097789
