DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
529421;1;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;269,336560432534
529421;1;3;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;269,336560432534
529422;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;234,691377609217
529422;1;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;234,691377609217
529422;1;3;66;50;3;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;234,691377609217
529423;1;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;281,173805649471
529423;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;281,173805649471
529423;1;6;66;50;6;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;66;281,173805649471
529424;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;244,989562376237
529424;1;2;66;50;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;244,989562376237
529424;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;244,989562376237
529425;1;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;207,105063007097
529425;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;207,105063007097
529425;1;4;66;50;4;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;66;207,105063007097
529426;1;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;191,206011485409
529426;1;2;66;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;66;191,206011485409
529427;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;139,017267132114
529427;1;2;66;50;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;139,017267132114
529427;1;3;66;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;139,017267132114
529427;1;4;66;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;139,017267132114
529428;1;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;242,203599941345
529429;1;1;66;50;1;6;ENFERMA;2;2;2;2; ; ;1;11; ; ; ; ; ; ;66;334,042621596949
529429;1;2;66;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;334,042621596949
529429;1;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;334,042621596949
529429;1;5;66;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;334,042621596949
529430;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;501,770213060895
529430;1;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;501,770213060895
529430;1;3;66;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;501,770213060895
529430;1;7;66;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;501,770213060895
529432;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;214,617285339225
529433;1;1;66;50;1;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;282,5097685301
529433;1;2;66;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;282,5097685301
529434;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;248,159263106326
529434;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;248,159263106326
529435;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;255,155557102801
529435;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;255,155557102801
529437;1;1;66;50;1;2; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;66;214,617285339225
529438;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;244,683451756305
529438;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;244,683451756305
529438;1;3;66;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;244,683451756305
529438;1;5;66;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;244,683451756305
529440;1;1;66;50;1;3; ;2;2;2;2; ; ;1;7; ;1;1; ;8;2;66;265,517217453107
529441;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;247,065763551021
529441;1;2;66;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;247,065763551021
529442;1;1;66;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;66;248,159263106326
529442;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;248,159263106326
529443;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;274,972150875328
529443;1;2;66;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;274,972150875328
529443;1;3;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;274,972150875328
529444;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;348,62133975827
529444;1;2;66;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;348,62133975827
529444;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;348,62133975827
529444;1;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;348,62133975827
529444;1;5;66;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;348,62133975827
529444;1;8;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;348,62133975827
529446;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;338,601623770534
529446;1;2;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;338,601623770534
529447;1;1;66;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;295,547740117273
529447;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;295,547740117273
529447;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;295,547740117273
529447;1;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;295,547740117273
529447;1;5;66;50;5;3; ;2;2;2;1;2; ; ; ; ; ; ; ; ;2;66;295,547740117273
529448;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;286,510535759293
529448;1;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;286,510535759293
529448;1;3;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;286,510535759293
529449;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;245,874607653663
529449;1;2;66;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;245,874607653663
529449;1;3;66;50;2;3; ;2;2;2;2; ; ;1;8; ;1;2; ; ; ;66;245,874607653663
529450;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;274,30625354538
529450;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;274,30625354538
529450;1;4;66;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;274,30625354538
529450;1;5;66;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;274,30625354538
529450;1;6;66;50;6;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;274,30625354538
529450;1;7;66;50;7;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;274,30625354538
529451;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;358,988221874714
529452;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;219,210055151769
529452;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;219,210055151769
529453;1;1;66;50;1;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;66;213,328473099813
529453;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;213,328473099813
529453;1;3;66;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;66;213,328473099813
529454;1;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;242,203599941345
529455;1;1;66;50;1;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;593,744392219199
529455;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;593,744392219199
529456;1;1;66;50;1;6;PASEAR;2;2;2;2; ; ;1;7; ;2; ;2; ; ;66;484,40719988269
529457;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;651,939478662529
529457;1;2;66;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;66;651,939478662529
529459;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;242,621329005586
529460;1;1;66;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;66;256,520696973242
529460;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;256,520696973242
529460;3;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;256,520696973242
529460;3;2;66;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;256,520696973242
529461;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;891,079766299745
529461;1;2;66;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;66;891,079766299745
529461;1;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;891,079766299745
529461;1;5;66;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;891,079766299745
529461;1;7;66;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;891,079766299745
529461;1;8;66;50;8;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;891,079766299745
529461;1;10;66;50;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;891,079766299745
529461;1;11;66;50;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;891,079766299745
529463;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;191,623740549649
529463;1;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;191,623740549649
529464;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;248,159263106326
529464;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;248,159263106326
529466;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;485,047345327063
529466;1;2;66;50;1;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;66;485,047345327063
529467;1;1;66;50;1;6;DESCANSAR;2;2;2;2; ; ;1;5; ;2; ;2; ; ;66;358,457133039546
529467;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;358,457133039546
529467;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;358,457133039546
529467;1;4;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;358,457133039546
529467;1;5;66;50;5;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;358,457133039546
529468;1;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;360,371183700195
529468;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;360,371183700195
529468;1;3;66;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;66;360,371183700195
529468;1;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;360,371183700195
529468;1;5;66;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;360,371183700195
529468;1;7;66;50;7;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;360,371183700195
529468;1;8;66;50;8;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;360,371183700195
529469;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;207,28910610956
529469;1;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;207,28910610956
529469;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;207,28910610956
529470;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;412,414593837239
529470;2;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;412,414593837239
529470;3;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;412,414593837239
529472;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;272,148108179794
529472;1;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;272,148108179794
529472;1;3;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;272,148108179794
529473;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;230,65078369368
529473;1;2;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;230,65078369368
529473;1;3;66;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;230,65078369368
529474;1;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;259,196151018337
529474;1;2;66;50;2;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;259,196151018337
529475;1;1;66;50;1;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;66;284,128223964577
529475;1;2;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;284,128223964577
529475;1;3;66;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;284,128223964577
529475;1;5;66;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;284,128223964577
529475;1;6;66;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;284,128223964577
529476;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;444,926667599693
529476;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;444,926667599693
529476;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;444,926667599693
529476;1;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;444,926667599693
529477;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;647,565480441312
529477;1;2;66;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;647,565480441312
529478;1;1;66;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;66;482,860346216455
529478;1;2;66;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;482,860346216455
529479;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;508,124115094994
529479;1;2;66;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;508,124115094994
529480;1;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;447,30897939441
529480;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;447,30897939441
529480;1;3;66;50;3;4; ;2;2;2;2; ; ;1;3; ;1;1; ;1;1;66;447,30897939441
529481;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;382,412022970817
529481;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;382,412022970817
529482;1;1;66;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;241,444446006628
529483;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;214,617285339225
529484;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;278,351748799017
529484;1;2;66;50;2;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;66;278,351748799017
529485;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;356,780814614773
529485;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;356,780814614773
529485;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;356,780814614773
529485;1;4;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;356,780814614773
529487;1;1;66;50;1;6;DESCANSANDO EN EL HOGAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;328,47252389308
529487;1;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;328,47252389308
529487;1;3;66;50;3;6;EN LA CASA;2;2;2;2; ; ;1;13;POR FALTA DE DOCUMENTACION  NECESARIA; ; ; ; ; ;66;328,47252389308
529487;1;4;66;50;4;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;66;328,47252389308
529487;1;5;66;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;328,47252389308
529488;1;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;298,321254698056
529488;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;298,321254698056
529488;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;298,321254698056
529490;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;280,091812982469
529490;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;280,091812982469
529490;1;3;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;280,091812982469
529490;1;4;66;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;280,091812982469
529490;1;5;66;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;280,091812982469
529491;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;286,510535759293
529491;1;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;286,510535759293
529491;1;3;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;286,510535759293
529492;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;294,600329311073
529492;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;294,600329311073
529492;1;3;66;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;66;294,600329311073
529493;1;1;66;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;327,048807522869
529493;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;327,048807522869
529493;1;3;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;327,048807522869
529493;1;4;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;327,048807522869
529494;1;1;66;50;1;2; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;66;248,159263106326
529494;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;248,159263106326
529496;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;662,818948321184
529496;1;2;66;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;66;662,818948321184
529496;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;662,818948321184
529496;1;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;662,818948321184
529496;1;5;66;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;66;662,818948321184
529497;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;276,163306772686
529497;1;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;276,163306772686
529498;1;1;66;50;1;6;LECTURA Y DEPORTE;2;1; ; ; ; ; ; ; ; ; ; ; ; ;66;232,703335971522
529498;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;232,703335971522
529499;1;1;66;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;444,926667599693
529499;1;2;66;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;444,926667599693
529499;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;444,926667599693
529499;1;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;444,926667599693
529500;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;515,228393057092
529500;1;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;515,228393057092
529500;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;515,228393057092
529500;1;5;66;50;5;6;ESTUVO DE VIAJE TRAMITANDO LA VISA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;515,228393057092
529501;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;530,303628366636
529501;1;2;66;50;2;4; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;66;530,303628366636
529501;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;530,303628366636
529502;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;608,334700878094
529502;1;2;66;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;608,334700878094
529503;1;1;66;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;628,8338461672
529503;1;2;66;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;66;628,8338461672
529503;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;628,8338461672
529503;1;4;66;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;628,8338461672
529504;1;1;66;50;1;6;DESCANSANDO EN LA CASA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;361,188738923171
529504;1;2;66;50;2;6;EN TERAPIA  POST OPERATORIA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;66;361,188738923171
529504;1;3;66;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;361,188738923171
529504;1;4;66;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;361,188738923171
529505;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;367,815186666025
529506;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;304,363789334312
529506;1;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;304,363789334312
529506;1;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;304,363789334312
529507;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;287,602474560862
529507;1;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;287,602474560862
529507;1;4;68;50;4;6;PASEANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;287,602474560862
529508;1;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;269,634872178231
529508;1;2;68;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;269,634872178231
529509;1;1;68;50;1;6;PASEANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;312,078624342445
529509;1;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;312,078624342445
529510;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;359,531968769249
529510;1;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;359,531968769249
529511;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;329,142466581705
529511;1;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;329,142466581705
529511;1;5;68;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;329,142466581705
529512;1;1;68;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;68;225,600599059733
529512;1;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;225,600599059733
529512;1;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;225,600599059733
529512;1;4;68;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;225,600599059733
529512;1;6;68;50;6;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;225,600599059733
529512;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;225,600599059733
529512;2;2;68;50;2;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;68;225,600599059733
529512;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;225,600599059733
529513;1;1;68;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;68;322,242064868566
529513;1;2;68;50;2;6;PRACTICANDO DEPORTE;2;2;2;1;2; ; ; ; ; ; ; ; ;1;68;322,242064868566
529514;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;316,115604767275
529514;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;316,115604767275
529514;2;2;68;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;68;316,115604767275
529514;3;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;316,115604767275
529514;3;2;68;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;68;316,115604767275
529515;1;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;162,755143789034
529515;1;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;162,755143789034
529515;1;3;68;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;162,755143789034
529515;1;4;68;50;4;6;DESCANSADO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;162,755143789034
529515;1;5;68;50;5;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;162,755143789034
529516;1;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;371,43123283627
529516;1;2;68;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;371,43123283627
529516;1;3;68;50;3;6;PASEANDO;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;371,43123283627
