DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;CLASE;DPTO;fex_c_2011
542842;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;929,620074358189
542842;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;929,620074358189
542842;1;5;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;929,620074358189
542843;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1047,41718777963
542843;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1047,41718777963
542843;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1047,41718777963
542845;1;1;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;433,509563213594
542845;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;433,509563213594
542845;1;3;50;3;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;17;433,509563213594
542846;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;707,470147627626
542846;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;707,470147627626
542846;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;707,470147627626
542848;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1238,01263698645
542848;1;2;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;17;1238,01263698645
542848;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1238,01263698645
542850;1;1;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;960,130499451854
542850;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;960,130499451854
542850;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;960,130499451854
542850;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;960,130499451854
542851;1;1;50;1;6;DESCANZA POR  LA  EDAD;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;17;919,744694344759
542851;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;919,744694344759
542853;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;969,93847823067
542853;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;969,93847823067
542867;1;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;957,962022904199
542869;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;583,253112306595
542869;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;583,253112306595
542871;1;1;50;1;6;SALIR A CAMINAR  Y VER TELEVISION;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;957,962022904199
542872;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;707,470147627626
542872;1;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;17;707,470147627626
542872;1;3;50;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;17;707,470147627626
542873;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;967,837402917628
542873;1;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;17;967,837402917628
542873;1;3;50;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;17;967,837402917628
542873;1;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;967,837402917628
542874;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;645,707423999569
542874;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;645,707423999569
542875;1;1;50;1;6;ESTA ENFERMO;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;17;1499,84022261477
542875;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1499,84022261477
542875;1;3;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1499,84022261477
542875;1;4;50;4;3; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;17;1499,84022261477
542875;1;5;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;17;1499,84022261477
542875;1;6;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1499,84022261477
542875;1;8;50;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1499,84022261477
542876;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;610,626816420195
542876;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;17;610,626816420195
542877;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;828,801797867748
542878;1;1;50;1;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;17;972,470262262331
542878;1;2;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;972,470262262331
542878;1;3;50;3;6;ESTA ENFERMO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;972,470262262331
542878;1;4;50;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;972,470262262331
542882;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;548,17250472722
542882;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;548,17250472722
542883;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1145,03134205539
542883;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1145,03134205539
542883;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1145,03134205539
542884;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;878,700975175971
542884;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;878,700975175971
542884;1;3;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;17;878,700975175971
542885;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;645,707423999569
542885;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;17;645,707423999569
542886;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;755,003427024115
542886;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;755,003427024115
542886;1;3;50;3;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;17;755,003427024115
542886;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;755,003427024115
542886;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;755,003427024115
542887;1;1;50;1;6;DESYERBAR LA HUERTA CASERA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;874,856107986569
542887;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;874,856107986569
542887;1;3;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;874,856107986569
542887;1;4;50;3;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;17;874,856107986569
542888;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;957,962022904199
542889;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1259,11305543848
542889;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;1259,11305543848
542889;1;3;50;2;6;CARGAR LEÑA;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;17;1259,11305543848
542889;1;4;50;2;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;17;1259,11305543848
542889;1;5;50;2;6;RAJAR LEÑA;2;2;2;2; ; ;1;8; ;2; ;2; ; ;2;17;1259,11305543848
542890;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1056,97383065928
542890;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1056,97383065928
542890;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1056,97383065928
542890;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1056,97383065928
542890;1;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1056,97383065928
542892;1;1;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;1047,41718777963
542892;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1047,41718777963
542892;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1047,41718777963
542893;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;653,414327465343
542893;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;653,414327465343
542894;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;885,372232974722
542894;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;885,372232974722
542895;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;583,253112306595
542895;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;583,253112306595
542896;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;575,54620884082
542896;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;575,54620884082
542897;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;785,530410262199
542897;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;785,530410262199
542897;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;785,530410262199
542897;1;4;50;4;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;17;785,530410262199
542897;1;5;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;785,530410262199
542898;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;653,414327465343
542898;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;653,414327465343
542899;1;1;50;1;6;DESCANSAR ESTA ENFERMO;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;17;976,315129451733
542899;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;976,315129451733
542899;1;3;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;976,315129451733
542900;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;833,493651684011
542900;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;833,493651684011
542900;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;833,493651684011
542900;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;833,493651684011
542913;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;831,687182948657
542913;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;17;831,687182948657
542913;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;831,687182948657
542913;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;831,687182948657
542914;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;744,357223942354
542914;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;744,357223942354
542914;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;744,357223942354
542916;1;1;50;1;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;17;596,843892358369
542917;1;1;50;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;17;1173,7352984137
542917;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1173,7352984137
542918;1;1;50;1;6;HACER VUELTAS PARA UNA CIRUGIA;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;687,786788835381
542918;1;2;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;687,786788835381
542919;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;433,509563213594
542919;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;433,509563213594
542919;1;3;50;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;17;433,509563213594
542920;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1145,03134205539
542920;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1145,03134205539
542920;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1145,03134205539
542921;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;645,707423999569
542921;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;645,707423999569
542922;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;867,936585733545
542922;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;867,936585733545
542922;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;867,936585733545
542922;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;867,936585733545
542925;1;1;50;1;6;CAMINAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;957,962022904199
542926;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;649,569460275941
542926;1;2;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;17;649,569460275941
542926;1;3;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;649,569460275941
542927;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1048,90491938121
542927;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1048,90491938121
542929;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;760,903861754535
542929;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;760,903861754535
542929;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;760,903861754535
542929;1;4;50;4;4; ;2;2;2;2; ; ;1;4; ;1;2; ; ; ;2;17;760,903861754535
542929;1;5;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;760,903861754535
542930;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;652,706181256006
542930;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;652,706181256006
542931;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;934,563264073608
542931;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;934,563264073608
542931;1;3;50;2;3; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;17;934,563264073608
542931;1;5;50;2;6;CAMINAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;934,563264073608
542932;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1418,41069833888
542932;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1418,41069833888
542932;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1418,41069833888
542932;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1418,41069833888
542932;1;5;50;2;3; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;2;17;1418,41069833888
542932;1;6;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1418,41069833888
542933;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;583,253112306595
542933;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;17;583,253112306595
542935;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;905,366533080234
542935;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;905,366533080234
542935;1;3;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;905,366533080234
542937;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;867,443811098482
542937;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;867,443811098482
542938;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;685,980320100026
542938;1;2;50;1;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;17;685,980320100026
542939;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1068,90701530722
542939;1;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1068,90701530722
542939;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1068,90701530722
542939;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1068,90701530722
542941;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;618,333719885969
542941;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;618,333719885969
542942;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;998,51310318867
542942;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;998,51310318867
542942;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;998,51310318867
542942;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;998,51310318867
542943;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1119,50737735567
542943;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1119,50737735567
542943;1;3;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1119,50737735567
542943;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1119,50737735567
542943;1;5;50;5;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;1119,50737735567
542945;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1181,44220187947
542945;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;17;1181,44220187947
542953;1;1;50;1;4; ;2;2;2;2; ; ;1;2; ;1;2; ; ; ;2;17;1364,12608221842
542953;1;2;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1364,12608221842
542953;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1364,12608221842
542954;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1434,02650088142
542955;1;1;50;1;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;2;17;1376,816861421
542955;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1376,816861421
542956;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1364,55562836625
542956;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1364,55562836625
542956;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1364,55562836625
542956;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1364,55562836625
542956;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1364,55562836625
542956;1;6;50;6;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;1364,55562836625
542959;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1431,32229760658
542960;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1292,3024582752
542960;1;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1292,3024582752
542960;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1292,3024582752
542961;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1163,01946745641
542961;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1163,01946745641
542961;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1163,01946745641
542962;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1108,51403127083
542962;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1108,51403127083
542962;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1108,51403127083
542962;1;4;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1108,51403127083
542964;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;895,634785536914
542964;1;2;50;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;17;895,634785536914
542964;1;4;50;4;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;17;895,634785536914
542964;1;6;50;6;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;895,634785536914
542966;1;1;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1553,85440434196
542966;1;2;50;2;3; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;17;1553,85440434196
542966;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1553,85440434196
542966;1;5;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1553,85440434196
542967;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;873,103943341676
542967;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;873,103943341676
542968;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1240,67939407174
542969;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1366,83028549326
542969;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1366,83028549326
542969;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1366,83028549326
542971;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;925,618051138281
542971;1;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;17;925,618051138281
542972;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1291,26718173075
542972;1;2;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1291,26718173075
542972;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1291,26718173075
542972;1;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1291,26718173075
542973;1;1;50;1;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1434,02650088142
542975;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;873,103943341676
542975;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;873,103943341676
542976;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;914,081159752806
542976;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;17;914,081159752806
542979;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1510,25012549541
542979;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1510,25012549541
542979;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1510,25012549541
542980;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1102,73273489867
542980;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1102,73273489867
542980;1;4;50;2;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1102,73273489867
542981;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1577,923476183
542981;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1577,923476183
542990;1;1;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1434,02650088142
542991;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;972,376563921571
542991;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;972,376563921571
542991;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;972,376563921571
542992;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1382,57245643431
542994;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1463,49161271212
542994;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1463,49161271212
542995;1;1;50;1;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1410,04623987604
542995;1;2;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1410,04623987604
542995;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1410,04623987604
543006;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;966,595267549411
543006;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;966,595267549411
543009;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1662,60689908515
543009;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;17;1662,60689908515
543009;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;1662,60689908515
543010;1;1;50;1;6;LE COLABORA A UNA VECINA EN OFICIOS VARIOS QUE REQUIEREN POCO ESFUERZO FISICO;2;2;2;2; ; ;1;11; ; ; ; ; ; ;2;17;1434,02650088142
543012;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;17;925,618051138281
