Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Clase;Esc;Mes;Dpto;Fex_c_2011
3818850;1;6;1;10;2;2;1;6;2015;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;09;63;3369,59381175736
3818993;1;1;1;10;1;1;1;3;1951;64;1;4;2;1;12; ; ; ;2;1;2; ;3;4; ;2;4;09;63;1458,87976615831
3818994;1;1;1;10;1;1;1;9;1991;23;1;3;1; ; ;3; ; ;2;1;2; ;6;2;3;2;13;09;63;3007,16790553657
3818994;1;2;1;10;2;2;1;3;1988;27;2;3;1; ; ;1;3;98;2;1;2; ;6;2;2;2;13;09;63;3007,16790553657
3818994;1;3;1;10;2;2;1;7;2008;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;2;1;09;63;3007,16790553657
3818995;1;1;1;10;1;1;1;10;1942;72;1;2;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;09;63;1242,56295328578
3818995;1;2;1;10;2;2;1;8;1958;57;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;09;63;1242,56295328578
3818996;1;1;1;10;1;1;1;11;1977;37;1;3;2;1;24; ; ; ;2;1;2; ;5;11;2;2;11;09;63;1780,70869772017
3818996;1;2;1;10;2;2;1;11;1989;25;2;3;1; ; ;3; ; ;2;1;2; ;6;2;3;2;13;09;63;1780,70869772017
3818996;1;3;1;10;2;1;1;8;2006;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;09;63;1780,70869772017
3818997;1;1;1;10;1;2;1;5;1945;70;1;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;09;63;1108,43588324958
3818997;1;2;1;10;2;2;1;4;1966;49;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;09;63;1108,43588324958
3818998;1;1;1;10;1;1;1;5;1961;54;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;09;63;2897,0237627195
3818998;1;2;1;10;2;2;1;9;1979;36;2;3;1; ; ;3; ; ;2;1;2; ;6;3;3;2;14;09;63;2897,0237627195
3818998;1;3;1;10;2;2;1;4;2008;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;09;63;2897,0237627195
3818999;1;1;1;10;1;1;1;6;1962;53;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;09;63;3474,12363111405
3818999;1;2;1;10;2;1;1;7;1970;45;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;09;63;3474,12363111405
3818999;1;3;1;10;3;1;1;11;1990;24;3;5;1; ; ;1;1;25800;2;1;2; ;5;11;2;2;11;09;63;3474,12363111405
3818999;1;4;1;10;4;2;1;4;1993;22;3;3;1; ; ;3; ; ;2;1;2; ;6;2;3;2;13;09;63;3474,12363111405
3818999;1;5;1;10;5;1;1;2;1988;27;5;3;1; ; ;3; ; ;2;1;2; ;6;2;3;2;13;09;63;3474,12363111405
3818999;1;6;1;10;5;2;1;11;2008;6;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;09;63;3474,12363111405
3818999;1;7;1;10;5;1;1;7;2014;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;09;63;3474,12363111405
3822315;1;1;1;10;1;1;1;9;1975;39;1;3;1; ; ;1;4; ;2;1;2; ;4;6; ;2;6;09;63;1780,70869772017
3822315;1;2;1;10;2;2;1;2;1977;38;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;09;63;1780,70869772017
3822315;1;3;1;10;2;1;1;9;2007;8;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;2;1;09;63;1780,70869772017
3822317;1;1;1;10;1;1;1;5;1957;58;1;4;1; ; ;1;5; ;2;1;2; ;6;4;2;2;15;09;63;1467,76302923766
3822317;1;2;1;10;2;1;1;4;1961;54;5;6;2;1;60; ; ; ;2;1;2; ;5;11;2;2;11;09;63;1467,76302923766
3822318;1;1;1;10;1;1;1;9;1969;46;1;3;2;1;60; ; ; ;2;2;2; ;1;0; ;2;0;09;63;1748,44458502173
3822319;1;1;1;10;1;1;1;3;1982;33;1;3;2;1;12; ; ; ;1;1;2; ;3;3; ;2;3;09;63;3135,07857451235
3822319;1;2;1;10;2;2;1;10;1986;28;2;3;2;1;12; ; ; ;1;1;2; ;3;3; ;2;3;09;63;3135,07857451235
3822319;1;3;1;10;3;1;1;9;2003;12;3;6;2;1;12; ; ; ;2;1;1;1;4;0; ;2;5;09;63;3135,07857451235
3822319;1;4;1;10;2;2;1;8;2008;7;3; ;2;1;12; ; ; ;1;1;1;1;3;1; ;2;1;09;63;3135,07857451235
3822319;1;5;1;10;5;1;1;1;1996;19;5;6;2;1;12; ; ; ;1;1;2; ;4;9; ;2;9;09;63;3135,07857451235
3822320;1;1;1;10;1;1;1;4;1941;74;1;4;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;09;63;1044,07114033804
3822320;1;2;1;10;2;2;1;4;1968;47;9;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;09;63;1044,07114033804
3822321;1;1;1;10;1;2;1;1;1978;37;1;4;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;09;63;903,17726812256
3822321;1;2;1;10;2;2;1;9;2000;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;09;63;903,17726812256
3822322;1;1;1;10;1;1;1;6;1969;46;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;09;63;2172,90031261682
3822322;1;2;1;10;2;2;1;8;1975;40;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;09;63;2172,90031261682
3822322;1;3;1;10;3;1;1;9;1993;21;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;09;63;2172,90031261682
3822322;1;4;1;10;4;2;1;5;1997;18;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;09;63;2172,90031261682
3822322;1;5;1;10;5;2;1;3;1995;20;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;09;63;2172,90031261682
3822322;1;6;1;10;5;2;1;5;2011;4;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;09;63;2172,90031261682
3822323;1;1;1;10;1;2;1;4;1966;49;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;09;63;869,780660971189
3822323;1;2;1;10;2;1;1;4;1958;57;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;09;63;869,780660971189
3822323;1;3;1;10;3;2;1;1;1998;17;3;6;1; ; ;3; ; ;2;1;1;2;6;0;2;2;11;09;63;869,780660971189
3822324;1;1;1;10;1;2;1;10;1940;74;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;09;63;1541,01103522855
3822324;1;2;1;10;2;1;1;5;1972;43;3;4;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;09;63;1541,01103522855
3822324;1;3;1;10;3;1;1;7;1974;41;4;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;09;63;1541,01103522855
3822331;1;1;1;10;1;2;1;7;1955;60;1;5;2;1;192; ; ; ;2;1;2; ;4;9; ;2;9;09;63;869,780660971189
3822331;1;2;1;10;2;2;1;12;1937;77;5;5;2;1;192; ; ; ;2;1;2; ;3;5; ;2;5;09;63;869,780660971189
3822331;1;3;1;10;3;1;1;7;1933;82;5;6;2;1;180; ; ; ;2;1;2; ;4;7; ;2;7;09;63;869,780660971189
3822331;1;4;1;10;4;1;1;6;1939;76;5;5;2;1;2; ; ; ;2;2;2; ;1;0; ;2;0;09;63;869,780660971189
3822332;1;1;1;10;1;1;1;4;1970;45;1;2;2;1;24; ; ; ;2;1;2; ;4;8; ;2;8;09;63;1333,63595920146
3822332;1;2;1;10;2;2;1;10;1974;40;2;2;2;1;24; ; ; ;2;1;2; ;3;5; ;2;5;09;63;1333,63595920146
3822342;1;1;1;10;1;1;1;7;1974;41;1;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;09;63;1342,51922228082
3822342;1;2;1;10;2;2;1;2;1971;44;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;09;63;1342,51922228082
3822342;1;3;1;10;3;1;1;12;1977;37;9;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;09;63;1342,51922228082
3822343;1;1;1;10;1;1;1;3;1951;64;1;6;1; ; ;3; ; ;2;1;2; ;6;3;3;2;14;09;63;1458,87976615831
3822344;1;1;1;10;1;1;1;3;1947;68;1;2;1; ; ;1;3;80500;2;1;2; ;6;6;4;2;17;09;63;882,4169904504
3822344;1;2;1;10;2;2;1;1;1972;43;2;2;1; ; ;1;3;80500;2;1;2; ;4;8; ;2;8;09;63;882,4169904504
3822344;1;3;1;10;2;1;1;10;1999;15;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;2;8;09;63;882,4169904504
3822344;1;4;1;10;1;1;1;7;1954;61;5;6;1; ; ;1;3;80500;2;1;2; ;4;6; ;2;6;09;63;882,4169904504
3822345;1;1;1;10;1;1;1;8;1956;59;1;4;1; ; ;1;1;25800;2;1;2; ;3;5; ;2;5;09;63;1458,87976615831
3822346;1;1;1;10;1;1;1;2;1953;62;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;09;63;1242,56295328578
3822346;1;2;1;10;2;2;1;9;1959;55;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;09;63;1242,56295328578
3822348;1;1;1;10;1;1;1;9;1989;25;1;1;2;1;5; ; ; ;2;1;2; ;3;5; ;2;5;09;63;3479,12264388476
3822348;1;2;1;10;2;2;1;4;1983;32;2;1;2;1;5; ; ; ;2;1;2; ;4;7; ;2;7;09;63;3479,12264388476
3822348;1;3;1;10;2;1;1;11;2001;13;3;6;2;1;5; ; ; ;2;1;1;1;3;4; ;2;4;09;63;3479,12264388476
3822348;1;4;1;10;2;2;1;5;2008;7;3; ;2;1;5; ; ; ;2;1;1;1;3;1; ;2;1;09;63;3479,12264388476
3822348;1;5;1;10;2;2;1;2;2013;2;3; ;2;1;5; ; ; ;2; ; ; ; ; ; ;2; ;09;63;3479,12264388476
3822349;1;1;1;10;1;1;1;12;1972;42;1;3;1; ; ;1;1;25800;2;1;2; ;5;11;2;2;11;09;63;1333,63595920146
3822349;1;2;1;10;2;2;1;2;1963;52;2;3;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;09;63;1333,63595920146
3822350;1;1;1;10;1;1;1;6;1985;30;1;1;1; ; ;1;1;25800;2;1;2; ;4;9; ;2;9;09;63;1326,86915702218
3822350;1;2;1;10;2;2;1;8;1992;23;2;1;2;1;12; ; ; ;2;1;2; ;5;11;2;2;11;09;63;1326,86915702218
3823422;1;1;1;10;1;1;1;5;1964;51;1;2;1; ; ;1;4; ;2;1;2; ;3;2; ;2;2;09;63;189,76068029725
3823422;1;2;1;10;2;2;1;2;1961;54;2;2;1; ; ;1;5; ;2;1;2; ;3;3; ;2;3;09;63;189,76068029725
3823422;1;3;1;10;3;1;1;9;1998;17;3;6;1; ; ;1;5; ;2;1;2; ;4;9; ;2;9;09;63;189,76068029725
3823423;1;1;1;10;1;1;1;9;1979;36;1;2;2;1;3; ; ; ;2;1;2; ;3;5; ;2;5;09;63;193,091381068064
3823423;1;2;1;10;2;2;1;9;1985;30;2;2;2;1;3; ; ; ;2;1;2; ;3;5; ;2;5;09;63;193,091381068064
3823423;1;3;1;10;3;1;1;11;2001;13;3;6;2;1;3; ; ; ;2;1;1;1;4;7; ;2;7;09;63;193,091381068064
3823423;1;4;1;10;2;2;1;6;2004;11;3;6;2;1;3; ; ; ;2;1;1;1;3;4; ;2;4;09;63;193,091381068064
3823423;1;5;1;10;2;1;1;7;2006;9;3; ;2;1;3; ; ; ;2;1;1;1;3;2; ;2;2;09;63;193,091381068064
3823424;1;1;1;10;1;1;1;8;1953;62;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;09;63;125,650080218615
3823424;1;2;1;10;2;2;1;8;1958;57;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;09;63;125,650080218615
3823424;1;3;1;10;3;1;1;11;1951;63;5;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;09;63;125,650080218615
3823425;1;1;1;10;1;1;1;5;1955;60;1;2;1; ; ;1;1;26000;2;1;2; ;5;11;2;2;11;09;63;113,619007611005
3823425;1;2;1;10;2;2;1;5;1977;38;2;2;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;09;63;113,619007611005
3823425;1;3;1;10;3;2;1;4;1947;68;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;09;63;113,619007611005
3823438;1;1;1;10;1;1;1;12;1938;76;1;3;1; ; ;2;2;103000;2;1;2; ;4;6; ;2;6;09;63;139,226108534144
3823438;1;2;1;10;2;2;1;12;1945;69;2;3;1; ; ;2;5; ;2;1;2; ;4;8; ;2;8;09;63;139,226108534144
3823438;1;3;1;10;3;2;1;8;1969;46;3;4;1; ; ;1;1;80000;2;1;2; ;6;3;3;2;14;09;63;139,226108534144
3823438;1;4;1;10;4;1;1;7;1994;21;4;6;1; ; ;2;4; ;2;1;2; ;5;11;2;2;11;09;63;139,226108534144
3823438;1;5;1;10;5;1;1;7;2001;14;4;6;1; ; ;1;5; ;2;1;1;1;4;8; ;2;8;09;63;139,226108534144
3823440;1;1;1;10;1;1;1;10;1957;57;1;2;1; ; ;1;4; ;2;1;2; ;1;0; ;2;0;09;63;113,619007611005
3823440;1;2;1;10;2;2;1;12;1972;42;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;09;63;113,619007611005
3823440;1;3;1;10;1;1;1;10;2000;14;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;2;7;09;63;113,619007611005
3823440;1;4;1;10;4;2;1;11;1999;15;9;6;2;1;4; ; ; ;2;1;1;1;4;6; ;2;6;09;63;113,619007611005
3823441;1;1;1;10;1;1;1;3;1970;45;1;2;1; ; ;1;1;25700;2;1;2; ;3;5; ;2;5;09;63;251,492266670316
3823441;1;2;1;10;2;2;1;10;1982;32;2;2;1; ; ;1;5; ;2;1;2; ;4;6; ;2;6;09;63;251,492266670316
3823441;1;3;1;10;3;2;1;7;2001;14;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;2;7;09;63;251,492266670316
3823441;1;4;1;10;4;1;1;8;2004;11;3;6;1; ; ;1;5; ;2;1;1;1;3;3; ;2;3;09;63;251,492266670316
3823441;1;5;1;10;2;1;1;8;2008;7;3; ;1; ; ;1;5; ;2;2;1;1;3;0; ;2;0;09;63;251,492266670316
3823441;1;6;1;10;2;1;1;3;2015;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;09;63;251,492266670316
3823532;1;1;1;10;1;1;1;4;1939;76;1;3;1; ; ;1;2;77322;2;1;2; ;1;0; ;2;0;09;73;1896,85229299718
3823532;1;2;1;10;2;2;1;11;1940;74;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;2;2;09;73;1896,85229299718
3823533;1;1;1;10;1;1;1;4;1992;23;1;6;1; ; ;1;1;26000;2;1;2; ;5;11;2;2;11;09;73;2837,2552721109
3823534;1;1;1;10;1;1;1;9;1942;73;1;3;1; ; ;1;2;88150;2;1;2; ;3;1; ;2;1;09;73;1910,41316562485
3823534;1;2;1;10;2;2;1;11;1959;55;2;3;1; ; ;1;5; ;2;1;2; ;4;6; ;2;6;09;73;1910,41316562485
3823534;1;3;1;10;3;1;1;4;1979;36;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;09;73;1910,41316562485
3823535;1;1;1;10;1;1;1;10;1974;40;1;2;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;09;73;3400,85169483915
3823535;1;2;1;10;2;2;1;9;1987;27;2;2;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;09;73;3400,85169483915
3823535;1;3;1;10;1;1;1;11;2006;8;3; ;1; ; ;2;5; ;2;1;1;1;3;2; ;2;2;09;73;3400,85169483915
3823535;1;4;1;10;2;1;1;12;2010;4;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;09;73;3400,85169483915
3823541;1;1;1;10;1;2;1;8;1933;82;1;5;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;09;73;2338,89161919788
3823541;1;2;1;10;1;1;1;4;1971;44;3;6;2;2; ; ; ; ;1;1;2; ;3;5; ;2;5;09;73;2338,89161919788
3823542;1;1;1;10;1;1;1;1;1976;39;1;2;1; ; ;2;1;60000;2;1;2; ;6;5;4;2;16;09;73;2069,06554998561
3823542;1;2;1;10;2;2;1;11;1979;35;2;2;1; ; ;1;3;82444;2;1;2; ;5;11;2;2;11;09;73;2069,06554998561
3823542;1;3;1;10;3;1;1;7;2001;14;3;6;1; ; ;2;5; ;2;1;1;1;4;7; ;2;7;09;73;2069,06554998561
3823542;1;4;1;10;4;1;1;6;2003;12;3;6;1; ; ;2;5; ;2;1;1;1;4;0; ;2;5;09;73;2069,06554998561
3823542;1;5;1;10;5;2;1;1;1946;69;5;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;09;73;2069,06554998561
3823543;1;1;1;10;1;2;1;5;1959;56;1;4;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;09;73;1665,9495087546
3823543;1;2;1;10;2;1;1;3;1997;18;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;09;73;1665,9495087546
3823543;1;3;1;10;3;1;1;3;1997;18;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;09;73;1665,9495087546
3823543;1;4;1;10;4;2;1;9;1984;31;3;5;1; ; ;3; ; ;2;1;1;2;6;0;2;2;11;09;73;1665,9495087546
3823543;1;5;1;10;4;2;1;3;2004;11;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;09;73;1665,9495087546
3823543;1;6;1;10;4;1;1;9;2008;6;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;09;73;1665,9495087546
3823543;1;7;1;10;7;1;1;10;1949;65;8;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;09;73;1665,9495087546
3823544;1;1;1;10;1;1;1;5;1976;39;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;09;73;4412,16320545723
3823544;1;2;1;10;2;2;1;1;1993;22;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;09;73;4412,16320545723
3823544;1;3;1;10;2;2;1;2;2012;3;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;09;73;4412,16320545723
3823550;1;1;1;10;1;1;1;1;1979;36;1;1;1; ; ;1;1;45000;2;1;2; ;4;9; ;2;9;09;73;2708,03643654633
3823550;1;2;1;10;2;2;1;10;1992;22;2;1;1; ; ;1;5; ;2;1;2; ;4;8; ;2;8;09;73;2708,03643654633
3823550;1;3;1;10;2;1;1;8;2010;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;2;0;09;73;2708,03643654633
3823551;1;1;1;10;1;1;1;5;1982;33;1;2;1; ; ;1;1;25800;2;1;2; ;3;2; ;2;2;09;73;4461,41644932042
3823551;1;2;1;10;2;2;1;1;1984;31;2;2;1; ; ;1;5; ;2;1;2; ;3;3; ;2;3;09;73;4461,41644932042
3823551;1;3;1;10;2;2;1;1;2004;11;3;6;1; ; ;1;5; ;2;1;1;1;3;3; ;2;3;09;73;4461,41644932042
3823551;1;4;1;10;2;2;1;1;2007;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;2;2;09;73;4461,41644932042
