Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P6290;P6290s1;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Mes;Ft;Dpto;Fex_c_2011;Area
3461726;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;176,841218576855;47
3461726;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;176,841218576855;47
3461726;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;176,841218576855;47
3461726;1;5;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;176,841218576855;47
3461727;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;136,12226203897;47
3461727;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;136,12226203897;47
3461727;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;136,12226203897;47
3461727;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;136,12226203897;47
3461728;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;159,952482220488;47
3461728;1;3;1;50;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;47;159,952482220488;47
3461729;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;164,854714432163;47
3461729;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;164,854714432163;47
3461730;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;209,928557786697;47
3461730;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;47;209,928557786697;47
3461731;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;170,73753090484;47
3461731;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;170,73753090484;47
3461731;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;170,73753090484;47
3461732;1;1;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;197,42176217202;47
3461732;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;197,42176217202;47
3461732;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;197,42176217202;47
3461732;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;197,42176217202;47
3461732;1;6;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;197,42176217202;47
3461733;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;84,351221316892;47
3461733;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;84,351221316892;47
3461733;1;3;1;50;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;84,351221316892;47
3461734;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;170,274578821943;47
3461734;1;2;1;50;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;47;170,274578821943;47
3461734;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;170,274578821943;47
3461735;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;177,973104154871;47
3461735;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;177,973104154871;47
3461735;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;177,973104154871;47
3461735;1;4;1;50;1; ; ;4;4; ;2;2;1; ; ; ; ; ; ; ; ; ;05;1;47;177,973104154871;47
3461736;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;209,928557786697;47
3461736;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;47;209,928557786697;47
3461737;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;151,639703487649;47
3461737;1;2;1;50;1; ; ;2;6;INCAPACITADA;2;1; ; ; ; ; ; ; ; ; ; ;05;1;47;151,639703487649;47
3461737;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;151,639703487649;47
3461738;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;147,261047109982;47
3461738;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;147,261047109982;47
3461738;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;147,261047109982;47
3461738;1;4;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;147,261047109982;47
3461739;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;157,583143711437;47
3461739;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;157,583143711437;47
3461739;1;3;1;50;1; ; ;3;4; ;2;2;2;2;1;13;DESCUIDO; ; ; ; ; ;05;1;47;157,583143711437;47
3461739;1;4;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;157,583143711437;47
3461739;1;5;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;157,583143711437;47
3461740;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;139,038945943046;47
3461740;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;139,038945943046;47
3461741;1;1;1;50;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;147,375494236902;47
3461742;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;177,455471976766;47
3461742;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;47;177,455471976766;47
3461742;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;47;177,455471976766;47
3461743;1;1;1;50;1; ; ;1;6;TEJER;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;145,716336018615;17
3461743;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;17;145,716336018615;17
3461743;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;145,716336018615;17
3461745;1;1;1;50;1; ; ;1;6;ACTIVIDADES RELIGIOSAS;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;177,467548948927;17
3461745;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;177,467548948927;17
3461745;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;177,467548948927;17
3461746;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;135,974884455417;17
3461746;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;135,974884455417;17
3461746;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;135,974884455417;17
3461746;1;5;1;50;1; ; ;5;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;17;135,974884455417;17
3461747;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;167,920400264297;17
3461748;1;1;1;50;1;1; ;1;6;HACER DEPORTE;2;2;2;1; ; ; ; ; ; ; ;1;05;1;17;165,630687222944;17
3461748;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;165,630687222944;17
3461749;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;167,920400264297;17
3461750;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;1;17;171,468800902025;17
3461750;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;171,468800902025;17
3461752;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;165,630687222944;17
3461752;1;2;1;50;1; ; ;2;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;165,630687222944;17
3461753;1;1;1;50;1; ; ;1;6;CAMINANDO;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;187,630163692494;17
3461753;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;187,630163692494;17
3461753;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;187,630163692494;17
3461753;1;4;1;50;1;1; ;4;6;DESCANSAR;2;2;2;1; ; ; ; ; ; ; ;1;05;1;17;187,630163692494;17
3461754;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;183,974799944019;17
3461754;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;183,974799944019;17
3461754;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;183,974799944019;17
3461754;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;183,974799944019;17
3461754;1;5;1;50;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;183,974799944019;17
3461755;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;166,879045127522;17
3461755;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;166,879045127522;17
3461756;1;1;1;50;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;144,467978114037;17
3461756;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;144,467978114037;17
3461756;1;3;1;50;1; ; ;3;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;144,467978114037;17
3461757;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;128,208990658183;17
3461757;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;128,208990658183;17
3461757;1;3;1;50;1; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;128,208990658183;17
3461758;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;199,671613194609;17
3461759;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;166,879045127522;17
3461759;1;2;1;50;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;17;166,879045127522;17
3461760;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;178,77321234352;17
3461760;1;2;1;50;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;17;178,77321234352;17
3461761;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;226,035909904015;17
3461761;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;226,035909904015;17
3461761;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;226,035909904015;17
3461762;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;151,661412808444;17
3461763;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;214,889245513687;17
3461763;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;214,889245513687;17
3461764;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;17;115,370335915433;17
3461764;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;115,370335915433;17
3461764;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;115,370335915433;17
3461764;1;4;1;50;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;17;115,370335915433;17
3461764;1;5;1;50;1;4; ;5;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;17;115,370335915433;17
3461766;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;17;173,954741589099;17
3461766;1;2;1;50;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;17;173,954741589099;17
3461766;1;3;1;50;1;1; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;17;173,954741589099;17
3461767;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;50,5102316116806;15
3461767;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;50,5102316116806;15
3461767;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;50,5102316116806;15
3461767;1;4;1;50;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;50,5102316116806;15
3461767;1;5;1;50;1; ; ;5;4; ;2;2;2;2;1;7; ;2; ;2; ; ;05;1;15;50,5102316116806;15
3461768;1;1;1;50;1; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;05;1;15;100,91683872367;15
3461768;1;2;1;50;1; ; ;2;6;PENSIONADA;2;2;2;2;1;11; ; ; ; ; ; ;05;1;15;100,91683872367;15
3461769;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;115,166722372581;15
3461769;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;115,166722372581;15
3461770;1;1;1;50;1; ; ;2;6;PENSIONA;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;61,5169356385951;15
3461770;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;61,5169356385951;15
3461770;1;3;1;50;1; ; ;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;61,5169356385951;15
3461771;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;93,6261747904968;15
3461771;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;93,6261747904968;15
3461771;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;93,6261747904968;15
3461772;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;93,8040087951133;15
3461773;1;1;1;50;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;89,0909803422309;15
3461773;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;89,0909803422309;15
3461773;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;89,0909803422309;15
3461774;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;89,0909803422309;15
3461774;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;89,0909803422309;15
3461774;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;89,0909803422309;15
3461775;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;47,3603649996577;15
3461775;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;47,3603649996577;15
3461775;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;47,3603649996577;15
3461775;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;47,3603649996577;15
3461776;1;1;1;50;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;68,8935738319834;15
3461776;1;2;1;50;1; ; ;2;6;PENSIONADA;2;2;2;2;1;5; ;2; ;2; ; ;05;1;15;68,8935738319834;15
3461777;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;68,979548092199;15
3461777;1;2;1;50;1; ; ;2;6;SE ENCONTRABA ENFERMO;1; ; ; ; ; ; ; ; ; ; ; ;05;1;15;68,979548092199;15
3461778;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;61,9505489401528;15
3461778;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;61,9505489401528;15
3461778;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;61,9505489401528;15
3461779;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;100,91683872367;15
3461779;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;100,91683872367;15
3461780;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;115,166722372581;15
3461780;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;15;115,166722372581;15
3461781;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;15;79,468150885986;15
3461782;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;72,8900959702961;18
3461782;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;18;72,8900959702961;18
3461782;1;3;1;50;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;18;72,8900959702961;18
3461782;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;72,8900959702961;18
3461783;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;176,908204151761;18
3461783;1;2;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;18;176,908204151761;18
3461784;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;1;18;156,356597112703;18
3461784;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;156,356597112703;18
3461785;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;18;182,823547521252;18
3461785;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;182,823547521252;18
3461785;1;3;1;50;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;18;182,823547521252;18
3461785;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;18;182,823547521252;18
3461786;1;1;1;50;1; ; ;1;6;ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;05;1;18;51,4791145057309;18
3461786;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;2; ;1;2; ; ; ;05;1;18;51,4791145057309;18
3461786;1;3;1;50;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;18;51,4791145057309;18
3461787;1;1;1;50;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;05;1;18;42,5939237480288;18
3461787;1;2;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;18;42,5939237480288;18
3461788;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;72,0410523547584;18
3461789;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;66,7266232972177;18
3461789;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;18;66,7266232972177;18
3461789;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;18;66,7266232972177;18
3461790;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;79,9957130805594;18
3461790;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;79,9957130805594;18
3461791;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;59,4723593787138;18
3461791;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;18;59,4723593787138;18
3461791;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;18;59,4723593787138;18
3461791;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;18;59,4723593787138;18
3461792;1;1;1;50;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;18;59,5079739577807;18
3461793;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;74,5333381299412;18
3461793;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;18;74,5333381299412;18
3461794;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;1;41;111,051601208314;41
3461795;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;41;87,4581340630723;41
3461795;1;2;1;50;1;2; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;41;87,4581340630723;41
3461795;1;3;1;50;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;1;41;87,4581340630723;41
3461795;1;4;1;50;1;1; ;4;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;41;87,4581340630723;41
3461796;1;1;1;50;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;41;142,584443998771;41
3461796;1;2;1;50;1; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;05;1;41;142,584443998771;41
3461797;1;1;1;50;1;1; ;1;6;DISFRUTANDO DE LA PENSION;2;2;2;1; ; ; ; ; ; ; ;1;05;1;41;130,432903266597;41
3461797;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;05;1;41;130,432903266597;41
3461797;1;3;1;50;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;41;130,432903266597;41
3461798;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;41;119,150908562242;41
3461799;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;41;87,3457969189868;41
3461799;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;1;41;87,3457969189868;41
3461799;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;41;87,3457969189868;41
3461799;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;41;87,3457969189868;41
3461799;2;2;2;50;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;41;87,3457969189868;41
3461800;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;177,126413876889;73
3461800;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;73;177,126413876889;73
3461801;1;1;1;50;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;73;179,310289484588;73
3461801;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;1;73;179,310289484588;73
3461801;1;3;1;50;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;179,310289484588;73
3461802;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;73;887,38811753568;73
3461802;1;2;1;50;1; ; ;2;3; ;2;2;2;2;1;8; ;1;1; ;2;1;05;1;73;887,38811753568;73
3461802;1;3;1;50;1;4; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;05;1;73;887,38811753568;73
3461803;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1;73;659,198600736853;73
3461803;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;1;73;659,198600736853;73
