Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Clase;Esc;Mes;Dpto;Fex_c_2011
3796203;1;3;1;10;3;1;1;8;1976;38;3;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;63;959,654893072947
3796203;1;4;1;10;4;1;1;7;1986;29;3;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;63;959,654893072947
3796203;1;5;1;10;5;2;1;8;1991;24;5;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;63;959,654893072947
3796203;1;6;1;10;5;2;1;9;2011;3;4; ;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;08;63;959,654893072947
3796203;1;7;1;10;5;2;1;10;2014;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;08;63;959,654893072947
3796204;1;1;1;10;1;1;1;2;1961;54;1;3;1; ; ;1;3;105200;2;1;2; ;4;7; ;2;7;08;63;644,783127348405
3796204;1;2;1;10;2;2;1;7;1965;50;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;08;63;644,783127348405
3796953;1;1;1;10;1;1;1;3;1946;69;1;3;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;08;68;1162,3530736993
3796953;1;2;1;10;2;2;1;11;1939;75;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;68;1162,3530736993
3796953;1;3;1;10;3;1;1;8;1971;44;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;08;68;1162,3530736993
3796954;1;1;1;10;1;2;1;4;1938;77;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;68;1559,7729992134
3796954;1;2;1;10;2;1;1;12;1954;60;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;68;1559,7729992134
3796954;1;3;1;10;3;1;1;10;1998;16;4;6;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;08;68;1559,7729992134
3796959;1;1;1;10;1;1;1;6;1987;28;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;08;68;2085,18943937642
3796959;1;2;1;10;2;2;1;3;1989;26;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;68;2085,18943937642
3796959;1;3;1;10;2;1;1;8;2005;9;3; ;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;08;68;2085,18943937642
3796959;1;4;1;10;2;2;1;10;2008;6;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;08;68;2085,18943937642
3796960;1;1;1;10;1;1;1;1;1986;29;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;68;2682,26211596137
3796960;1;2;1;10;2;2;1;11;1991;23;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;68;2682,26211596137
3796960;1;3;1;10;2;1;1;8;2011;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;68;2682,26211596137
3796960;1;4;1;10;2;2;1;7;2014;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;08;68;2682,26211596137
3796961;1;1;1;10;1;1;1;9;1984;30;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;68;2085,18943937642
3796961;1;2;1;10;2;2;1;7;1987;28;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;68;2085,18943937642
3796961;1;3;1;10;2;1;1;11;2007;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;08;68;2085,18943937642
3796961;1;4;1;10;2;2;1;2;2012;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;68;2085,18943937642
3796962;1;1;1;10;1;1;1;4;1957;58;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;08;68;1510,28127013415
3796962;1;2;1;10;2;2;1;9;1964;50;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;68;1510,28127013415
3796963;1;1;1;10;1;1;1;9;1955;59;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;08;68;1338,80310638035
3796963;1;2;1;10;2;2;1;8;1974;41;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;1338,80310638035
3796963;1;3;1;10;2;2;1;1;2009;6;5; ;2;1;6; ; ; ;1;2;1;1;3;1; ;2;1;08;68;1338,80310638035
3796964;1;1;1;10;1;1;1;6;1971;44;1;2;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;08;68;1339,59012443294
3796964;1;2;1;10;2;2;1;11;1976;38;3;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;1339,59012443294
3796964;1;3;1;10;2;2;1;6;2013;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;08;68;1339,59012443294
3796964;1;4;1;10;4;1;1;3;1961;54;5;6;1; ; ;1;2;77280;2;1;2; ;3;2; ;2;2;08;68;1339,59012443294
3796965;1;1;1;10;1;1;1;11;1975;39;1;4;2;1;12; ; ; ;2;1;2; ;3;2; ;2;2;08;68;2348,63264618323
3796965;1;2;1;10;2;1;1;9;2000;14;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;68;2348,63264618323
3796966;1;1;1;10;1;1;1;1;1983;32;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;08;68;2334,0029916612
3796966;1;2;1;10;2;2;1;6;1974;41;2;2;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;08;68;2334,0029916612
3796966;1;3;1;10;2;1;1;1;2007;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;08;68;2334,0029916612
3796966;1;4;1;10;4;2;1;5;1989;26;3;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;68;2334,0029916612
3796966;1;5;1;10;4;1;1;10;2012;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;08;68;2334,0029916612
3796967;1;1;1;10;1;1;1;5;1944;71;1;3;1; ; ;3; ; ;1;1;2; ;3;1; ;2;1;08;68;1729,07343079738
3796967;1;2;1;10;2;2;1;6;1941;74;2;3;1; ; ;3; ; ;1;1;2; ;3;1; ;2;1;08;68;1729,07343079738
3796967;1;3;1;10;3;1;1;7;1991;24;4;6;2;1;60; ; ; ;1;1;2; ;5;11;2;2;11;08;68;1729,07343079738
3796967;1;4;1;10;4;1;1;7;1995;20;4;6;2;1;60; ; ; ;1;1;2; ;3;5; ;2;5;08;68;1729,07343079738
3796968;1;1;1;10;1;1;1;9;1977;37;1;3;1; ; ;3; ; ;2;1;1;2;4;0; ;2;5;08;68;2543,8252442635
3796968;1;2;1;10;2;2;1;1;1981;34;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;08;68;2543,8252442635
3796968;1;3;1;10;1;1;1;10;2005;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;08;68;2543,8252442635
3796968;1;4;1;10;1;1;1;1;2009;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;08;68;2543,8252442635
3796968;1;5;1;10;1;2;1;6;2011;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;68;2543,8252442635
3796969;1;1;1;10;1;1;1;10;1972;42;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;1793,6763339035
3796969;1;2;1;10;2;2;1;4;1985;30;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;08;68;1793,6763339035
3796969;1;3;1;10;3;1;1;7;2003;12;3;6;1; ; ;3; ; ;1;1;1;1;3;3; ;2;3;08;68;1793,6763339035
3796969;1;4;1;10;4;1;1;5;2005;10;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;08;68;1793,6763339035
3796969;1;5;1;10;2;2;1;4;2007;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;08;68;1793,6763339035
3796969;1;6;1;10;2;2;1;1;2009;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;08;68;1793,6763339035
3796970;1;1;1;10;1;1;1;1;1949;66;1;5;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;08;68;2107,3539467191
3796970;1;2;1;10;2;2;1;4;2005;10;4;6;2;1;12; ; ; ;1;1;1;1;3;2; ;2;2;08;68;2107,3539467191
3796971;1;1;1;10;1;1;1;2;1970;45;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;68;1847,52352732239
3796971;1;2;1;10;2;2;1;6;1956;59;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;08;68;1847,52352732239
3796971;1;3;1;10;3;1;1;5;2000;15;4;6;2;1;5; ; ; ;1;1;1;1;4;0; ;2;5;08;68;1847,52352732239
3796972;1;1;1;10;1;2;1;9;1980;34;1;2;1; ; ;3; ; ;1;1;2; ;5;11;2;2;11;08;68;1913,71127562261
3796972;1;2;1;10;2;1;1;4;1985;30;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;08;68;1913,71127562261
3796972;1;3;1;10;1;2;1;4;2007;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;08;68;1913,71127562261
3796972;1;4;1;10;2;2;1;12;2010;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;68;1913,71127562261
3796972;1;5;1;10;1;1;1;8;2012;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;68;1913,71127562261
3796973;1;1;1;10;1;1;1;7;1967;48;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;1967,33222982713
3796973;1;2;1;10;2;2;1;8;1969;45;2;2;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;08;68;1967,33222982713
3796973;1;3;1;10;3;1;1;5;1995;20;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;1967,33222982713
3796975;1;1;1;10;1;2;1;3;1956;59;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;1160,71814874661
3796975;1;2;1;10;2;1;1;5;1947;68;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;1160,71814874661
3796975;1;3;1;10;3;1;1;2;1980;35;3;6;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;08;68;1160,71814874661
3796975;1;4;1;10;4;1;1;11;2004;10;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;08;68;1160,71814874661
3796975;1;5;1;10;5;2;1;12;2006;8;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;08;68;1160,71814874661
3796976;1;1;1;10;1;1;1;11;1976;38;1;3;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;08;68;1766,0599216546
3796976;1;2;1;10;2;2;1;10;1976;38;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;68;1766,0599216546
3796976;1;3;1;10;3;1;1;8;1999;16;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;08;68;1766,0599216546
3796976;1;4;1;10;4;2;1;3;2001;14;3;6;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;08;68;1766,0599216546
3796976;1;5;1;10;5;1;1;10;2002;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;08;68;1766,0599216546
3796977;1;1;1;10;1;1;1;4;1977;38;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;68;1092,39291595142
3796977;1;2;1;10;2;2;1;12;1983;31;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;68;1092,39291595142
3796977;1;3;1;10;2;2;1;12;2012;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;08;68;1092,39291595142
3796977;1;4;1;10;2;2;1;2;2015;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;08;68;1092,39291595142
3796981;1;1;1;10;1;1;1;7;1970;45;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;1626,55363448934
3796981;1;2;1;10;2;2;1;10;1972;42;2;3;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;08;68;1626,55363448934
3796981;1;3;1;10;2;2;1;9;2009;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;08;68;1626,55363448934
3796982;1;1;1;10;1;1;1;6;1972;43;1;3;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;08;68;2013,80405847199
3796982;1;2;1;10;2;2;1;6;1973;42;2;3;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;08;68;2013,80405847199
3796982;1;3;1;10;3;2;1;7;1999;16;3;6;1; ; ;3; ; ;1;1;1;1;5;10;1;2;10;08;68;2013,80405847199
3796985;1;1;1;10;1;1;1;3;1970;45;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;68;2183,10449005597
3796985;1;2;1;10;2;2;1;6;1967;48;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;68;2183,10449005597
3796985;1;3;1;10;3;1;1;1;1995;20;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;08;68;2183,10449005597
3796985;1;4;1;10;4;2;1;5;2002;13;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;08;68;2183,10449005597
3796986;1;1;1;10;1;2;1;11;1986;28;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;68;1927,39908697321
3796986;1;2;1;10;1;1;1;2;2006;9;3; ;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;1927,39908697321
3796986;1;3;1;10;1;2;1;4;2007;8;3; ;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;68;1927,39908697321
3796987;1;1;1;10;1;1;1;10;1987;27;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;68;2209,9384997237
3796987;1;2;1;10;2;2;1;3;1993;22;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;68;2209,9384997237
3796987;1;3;1;10;1;2;1;11;2011;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;68;2209,9384997237
3796987;1;4;1;10;1;2;1;5;2013;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;08;68;2209,9384997237
3796987;1;5;1;10;5;1;1;11;1986;28;5;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;08;68;2209,9384997237
3796988;1;1;1;10;1;1;1;6;1977;38;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;2472,43986335907
3796988;1;2;1;10;2;2;1;12;1988;26;2;3;1; ; ;3; ; ;1;1;1;1;3;4; ;2;4;08;68;2472,43986335907
3796988;1;3;1;10;3;2;1;4;2005;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;08;68;2472,43986335907
3796988;1;4;1;10;2;1;1;6;2006;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;08;68;2472,43986335907
3796989;1;1;1;10;1;1;1;4;1993;22;1;1;2;1;8; ; ; ;1;1;2; ;3;4; ;2;4;08;68;2063,65822650125
3796989;1;2;1;10;2;2;1;11;1995;19;2;1;2;1;8; ; ; ;2;1;2; ;5;11;2;2;11;08;68;2063,65822650125
3796989;1;3;1;10;2;2;1;7;2011;4;3; ;2;1;8; ; ; ;2;2;2; ;1;0; ;2;0;08;68;2063,65822650125
3796989;1;4;1;10;2;2;1;10;2012;2;3; ;2;1;8; ; ; ;2; ; ; ; ; ; ;2; ;08;68;2063,65822650125
3796990;1;1;1;10;1;1;1;12;1955;59;1;3;1; ; ;3; ; ;1;1;2; ;3;1; ;2;1;08;68;2013,21117149627
3796990;1;2;1;10;2;2;1;6;1980;35;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;68;2013,21117149627
3796990;1;3;1;10;3;2;1;4;2004;11;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;08;68;2013,21117149627
3796990;1;4;1;10;2;2;1;11;2006;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;08;68;2013,21117149627
3796990;1;5;1;10;2;1;1;5;2012;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;68;2013,21117149627
3796991;1;1;1;10;1;1;1;5;1973;42;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;68;2764,56889788217
3796991;1;2;1;10;2;2;1;9;1979;35;2;3;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;08;68;2764,56889788217
3796991;1;3;1;10;3;1;1;4;1998;17;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;08;68;2764,56889788217
3796991;1;4;1;10;4;1;1;12;2002;12;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;08;68;2764,56889788217
3796991;1;5;1;10;5;1;1;12;2002;12;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;08;68;2764,56889788217
3796991;1;6;1;10;2;1;1;1;2013;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;08;68;2764,56889788217
3796992;1;1;1;10;1;1;1;5;1976;39;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;68;2425,96803471421
3796992;1;2;1;10;2;2;1;12;1981;33;2;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;68;2425,96803471421
3796992;1;3;1;10;3;1;1;5;2003;12;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;08;68;2425,96803471421
3796992;1;4;1;10;2;1;1;9;2006;8;3; ;2;2; ; ; ; ;2;1;1;1;3;2; ;2;2;08;68;2425,96803471421
3796993;1;1;1;10;1;1;1;8;1954;61;1;4;1; ; ;1;1;312000;2;1;2; ;6;6;4;2;17;08;68;2538,89846717679
3796993;1;2;1;10;2;2;1;5;2000;15;9;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;08;68;2538,89846717679
3796993;1;3;1;10;3;2;1;7;2003;12;9;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;08;68;2538,89846717679
3796993;1;4;1;10;4;2;1;2;2002;13;9;6;1; ; ;1;5; ;2;1;1;1;4;8; ;2;8;08;68;2538,89846717679
3796995;1;1;1;10;1;1;1;7;1992;23;1;1;2;1;24; ; ; ;2;1;2; ;3;4; ;2;4;08;68;2096,69951855719
3796995;1;2;1;10;2;2;1;2;1982;33;2;1;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;08;68;2096,69951855719
3796995;1;3;1;10;2;2;1;12;2007;7;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;08;68;2096,69951855719
3796995;1;4;1;10;2;1;1;3;2010;5;3; ;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;08;68;2096,69951855719
3796996;1;1;1;10;1;2;1;3;1981;34;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;68;2352,40492163995
3796996;1;2;1;10;2;1;1;8;1980;35;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;2352,40492163995
3796996;1;3;1;10;3;1;1;12;2000;14;3;6;1; ; ;3; ; ;1;1;1;1;4;0; ;2;5;08;68;2352,40492163995
3796996;1;4;1;10;4;1;1;2;2004;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;08;68;2352,40492163995
3796996;1;5;1;10;5;2;1;4;2005;10;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;68;2352,40492163995
3796997;1;1;1;10;1;1;1;4;1974;41;1;3;1; ; ;1;1;78000;2;1;2; ;6;2;4;2;13;08;68;2136,63266141111
3796997;1;2;1;10;2;2;1;2;1967;48;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;08;68;2136,63266141111
3796997;1;3;1;10;3;1;1;7;2000;15;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;2;8;08;68;2136,63266141111
3796997;1;4;1;10;4;1;1;7;2004;11;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;2;4;08;68;2136,63266141111
3796998;1;1;1;10;1;2;1;5;1971;44;1;5;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;08;68;1809,54187742391
3796998;1;2;1;10;2;1;1;3;2004;11;3;6;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;08;68;1809,54187742391
3796999;1;1;1;10;1;1;1;2;1979;36;1;3;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;08;68;1795,85406607332
3796999;1;2;1;10;2;2;1;4;1969;46;2;3;1; ; ;3; ; ;2;1;1;2;4;7; ;2;7;08;68;1795,85406607332
3796999;1;3;1;10;3;1;1;10;1998;16;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;08;68;1795,85406607332
3796999;1;4;1;10;2;2;1;11;2007;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;08;68;1795,85406607332
3797007;1;1;1;10;1;2;1;9;1951;63;1;5;1; ; ;3; ; ;2;1;2; ;1;0; ;2;0;08;68;1689,73317491917
3797007;1;2;1;10;2;1;1;5;2001;14;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;08;68;1689,73317491917
3797008;1;1;1;10;1;1;1;1;1972;43;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;68;2489,64267540472
3797008;1;2;1;10;2;2;1;1;1975;40;2;3;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;08;68;2489,64267540472
3797008;1;3;1;10;3;2;1;2;1995;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;68;2489,64267540472
3797008;1;4;1;10;4;2;1;1;1999;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;2;2;10;08;68;2489,64267540472
