Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Clase;Esc;Mes;Dpto;Fex_c_2011
3385240;1;2;1;10;2;2;1;5;1973;40;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;01;17;1421,71302770161
3385240;1;3;1;10;3;2;1;11;1991;22;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;17;1421,71302770161
3385240;1;4;1;10;3;1;1;1;2008;6;4; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;01;17;1421,71302770161
3385240;1;5;1;10;3;1;1;5;2009;4;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;01;17;1421,71302770161
3385241;1;1;1;10;1;1;1;9;1979;34;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;17;1667,80777985701
3385241;1;2;1;10;2;2;1;1;1982;32;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;17;1667,80777985701
3385241;1;3;1;10;2;1;1;9;1999;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;01;17;1667,80777985701
3385241;1;4;1;10;2;1;1;11;2003;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;01;17;1667,80777985701
3385242;1;1;1;10;1;2;1;7;1971;42;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;17;1378,95274714802
3385242;1;2;1;10;2;1;1;10;1981;32;2;1;1; ; ;1;1;24000;2;1;2; ;4;8; ;2;8;01;17;1378,95274714802
3385242;1;3;1;10;3;1;1;10;1994;19;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;17;1378,95274714802
3385242;1;4;1;10;3;1;1;10;1998;15;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;01;17;1378,95274714802
3385242;1;5;1;10;3;2;1;5;2004;9;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;01;17;1378,95274714802
3385242;1;6;1;10;6;2;1;12;1945;68;5;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;01;17;1378,95274714802
3385244;1;1;1;10;1;2;1;10;1933;80;1;5;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;01;17;2295,31989039478
3385244;1;2;1;10;2;1;1;8;1957;56;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;17;2295,31989039478
3385244;1;3;1;10;3;1;1;4;1959;54;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;01;17;2295,31989039478
3385244;1;4;1;10;4;2;1;12;1952;61;3;5;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;01;17;2295,31989039478
3385244;1;5;1;10;5;1;1;1;1957;57;3;4;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;01;17;2295,31989039478
3385244;1;6;1;10;6;1;1;1;1991;23;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;17;2295,31989039478
3385244;1;7;1;10;7;1;1;8;1985;28;4;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;17;2295,31989039478
3385244;1;8;1;10;8;1;1;8;1985;28;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;17;2295,31989039478
3385244;1;9;1;10;4;2;1;3;1997;16;5;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;01;17;2295,31989039478
3385703;1;1;1;10;1;1;1;9;1965;48;1;3;1; ; ;2;2;540000;2;1;2; ;6;3;3;2;14;01;68;4563,36410656709
3385703;1;2;1;10;2;2;1;5;1975;38;2;3;1; ; ;2;5; ;2;1;2; ;5;11;2;2;11;01;68;4563,36410656709
3385703;1;3;1;10;3;2;1;9;2001;12;3;6;1; ; ;2;5; ;2;1;1;2;4;0; ;2;5;01;68;4563,36410656709
3385703;1;4;1;10;4;1;1;11;2003;10;3;6;1; ; ;2;5; ;2;1;1;2;3;3; ;2;3;01;68;4563,36410656709
3385714;1;1;1;10;1;1;1;2;1965;48;1;4;1; ; ;1;1;24000;2;1;2; ;4;8; ;2;8;01;68;5501,10122127434
3385714;1;2;1;10;2;1;1;1;1995;19;3;6;2;1;3; ; ; ;2;1;2; ;5;11;2;2;11;01;68;5501,10122127434
3385725;1;1;1;10;1;1;1;6;1978;35;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;01;68;3686,13505574687
3385725;1;2;1;10;2;2;1;3;1949;64;2;1;1; ; ;1;3;74000;2;1;2; ;3;5; ;2;5;01;68;3686,13505574687
3385735;1;1;1;10;1;1;1;2;1973;40;1;2;1; ; ;1;1;32000;2;1;2; ;3;5; ;2;5;01;68;2089,62290596312
3385735;1;2;1;10;2;2;1;11;1975;38;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;01;68;2089,62290596312
3385735;1;3;1;10;3;1;1;12;1993;20;3;6;1; ; ;1;1;24000;2;1;1;1;6;0;2;2;11;01;68;2089,62290596312
3385735;1;4;1;10;4;2;1;5;2001;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;2;6;01;68;2089,62290596312
3385735;1;5;1;10;2;2;1;10;2009;4;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;2;0;01;68;2089,62290596312
3385736;1;1;1;10;1;2;1;6;1950;63;1;5;1; ; ;1;4; ;2;2;2; ;1;0; ;2;0;01;68;3640,60304958435
3385737;1;1;1;10;1;1;1;2;1951;62;1;2;1; ; ;1;2;70740;2;2;2; ;1;0; ;2;0;01;68;806,48407863594
3385737;1;2;1;10;2;2;1;6;1947;66;2;2;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;01;68;806,48407863594
3385737;1;3;1;10;3;1;1;8;1983;30;3;4;2;1;8; ; ; ;2;1;2; ;3;5; ;2;5;01;68;806,48407863594
3385738;1;1;1;10;1;1;1;3;1955;58;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;01;68;5217,506177821
3385738;1;2;1;10;2;2;1;7;1958;55;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;01;68;5217,506177821
3385738;1;3;1;10;3;2;1;8;1990;23;3;6;1; ; ;3; ; ;2;1;1;1;6;3;2;2;14;01;68;5217,506177821
3385738;1;4;1;10;4;1;1;11;1996;17;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;01;68;5217,506177821
3385738;1;5;1;10;2;2;1;12;2009;4;4; ;1; ; ;1;5; ;2;2;1;1;2;0; ;2;0;01;68;5217,506177821
3385744;1;1;1;10;1;1;1;3;1935;78;1;3;1; ; ;1;5; ;2;1;2; ;4;7; ;2;7;01;68;3334,12422754212
3385755;1;1;1;10;1;1;1;7;1964;49;1;3;1; ; ;1;1;140000;2;1;2; ;6;5;4;2;16;01;68;5151,31819042132
3385755;1;2;1;10;2;2;1;10;1971;42;2;3;1; ; ;1;5; ;2;1;2; ;6;9;5;2;20;01;68;5151,31819042132
3385755;1;3;1;10;3;2;1;10;2000;13;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;2;7;01;68;5151,31819042132
3385755;1;4;1;10;4;2;1;7;1989;24;6;4;1; ; ;3; ; ;2;1;1;2;6;1;2;2;12;01;68;5151,31819042132
3385766;1;1;1;10;1;1;1;4;1946;67;1;3;1; ; ;1;2;73920;2;1;2; ;3;5; ;2;5;01;68;2550,02087116512
3385766;1;2;1;10;2;2;1;7;1946;67;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;01;68;2550,02087116512
3385766;1;3;1;10;3;1;1;5;1979;34;3;6;1; ; ;1;3;73500;2;1;2; ;5;11;2;2;11;01;68;2550,02087116512
3385766;1;4;1;10;4;2;1;8;1970;43;3;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;68;2550,02087116512
3385766;1;5;1;10;5;2;1;11;2000;13;4;6;1; ; ;1;5; ;2;1;1;1;4;8; ;2;8;01;68;2550,02087116512
3385775;1;1;1;10;1;1;1;10;1980;33;1;2;1; ; ;1;1;27200;2;1;2; ;3;5; ;2;5;01;68;3225,93631454376
3385775;1;2;1;10;2;2;1;2;1985;28;2;2;1; ; ;1;5; ;2;1;2; ;4;9; ;2;9;01;68;3225,93631454376
3385775;1;3;1;10;2;1;1;5;2009;4;3; ;2;1;30; ; ; ;2;2;2; ;1;0; ;2;0;01;68;3225,93631454376
3385775;1;4;1;10;2;1;1;9;2011;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;01;68;3225,93631454376
3385775;1;5;1;10;2;2;1;9;2013;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;01;68;3225,93631454376
3385776;1;1;1;10;1;1;1;11;1972;41;1;3;1; ; ;1;1;35320;2;1;2; ;3;5; ;2;5;01;68;884,736341814055
3385776;1;2;1;10;2;2;1;3;1970;43;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;01;68;884,736341814055
3385776;1;3;1;10;3;1;1;12;1991;22;3;6;1; ; ;3; ; ;2;1;1;1;6;3;2;2;14;01;68;884,736341814055
3385776;1;4;1;10;4;2;1;1;1994;20;3;6;1; ; ;3; ; ;2;1;1;2;6;0;2;2;11;01;68;884,736341814055
3385776;1;5;1;10;5;1;1;2;1948;65;5;4;1; ; ;1;3;73500;2;1;2; ;3;5; ;2;5;01;68;884,736341814055
3385777;1;1;1;10;1;1;1;6;1966;47;1;6;1; ; ;1;1;80000;2;1;2; ;6;5;4;2;16;01;68;5145,57374849276
3385778;1;1;1;10;1;1;1;11;1973;40;1;2;1; ; ;1;3;70800;2;1;2; ;3;5; ;2;5;01;68;1678,79093510526
3385778;1;2;1;10;2;2;1;6;1983;30;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;01;68;1678,79093510526
3385778;1;3;1;10;2;2;1;6;2006;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;01;68;1678,79093510526
3385779;1;1;1;10;1;2;1;6;1978;35;1;4;1; ; ;1;1;73500;2;1;2; ;6;3;3;2;14;01;68;2550,02087116512
3385779;1;2;1;10;1;2;1;6;2006;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;2;1;01;68;2550,02087116512
3385779;1;3;1;10;3;2;1;2;1941;72;5;5;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;01;68;2550,02087116512
3385779;1;4;1;10;4;1;1;8;1975;38;5;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;01;68;2550,02087116512
3385779;1;5;1;10;3;1;1;7;1951;62;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;01;68;2550,02087116512
3385803;1;1;1;10;1;1;1;6;1953;60;1;3;1; ; ;1;3;78000;2;1;2; ;3;2; ;2;2;01;68;2550,02087116512
3385803;1;2;1;10;2;2;1;8;1940;73;2;3;1; ; ;1;5; ;2;1;2; ;3;1; ;2;1;01;68;2550,02087116512
3385804;1;1;1;10;1;2;1;4;1962;51;1;3;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;01;68;2550,02087116512
3385804;1;2;1;10;2;2;1;10;1992;21;3;3;1; ; ;1;5; ;1;1;1;1;6;2;2;2;13;01;68;2550,02087116512
3385804;1;3;1;10;3;1;1;12;1923;90;5;5;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;01;68;2550,02087116512
3385805;1;1;1;10;1;1;1;10;1957;56;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;01;68;2751,91458561645
3385805;1;2;1;10;2;2;1;5;1969;44;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;68;2751,91458561645
3385805;1;3;1;10;3;1;1;2;1992;21;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;68;2751,91458561645
3385805;1;4;1;10;4;2;1;7;2001;12;4;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;01;68;2751,91458561645
3385806;1;1;1;10;1;1;1;3;1948;65;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;01;68;3379,65623370464
3385806;1;2;1;10;2;1;1;6;1985;28;3;6;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;01;68;3379,65623370464
3385808;1;1;1;10;1;1;1;7;1940;73;1;3;1; ; ;1;5; ;2;1;2; ;3;3; ;2;3;01;68;2550,02087116512
3385808;1;2;1;10;2;2;1;1;1960;54;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;2;2;01;68;2550,02087116512
3385808;1;3;1;10;2;2;1;10;2000;13;4;6;1; ; ;1;5; ;2;1;1;1;4;6; ;2;6;01;68;2550,02087116512
3385810;1;1;1;10;1;1;1;2;1964;49;1;3;1; ; ;1;1;26000;2;1;2; ;4;7; ;2;7;01;68;1345,19451486692
3385810;1;2;1;10;2;2;1;12;1962;51;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;01;68;1345,19451486692
3385810;1;3;1;10;3;1;1;10;1988;25;3;6;1; ; ;1;3;74000;1;1;2; ;6;5;5;2;16;01;68;1345,19451486692
3385810;1;4;1;10;4;2;1;5;1990;23;3;6;1; ; ;1;1;48000;1;1;2; ;6;5;4;2;16;01;68;1345,19451486692
3385811;1;1;1;10;1;1;1;6;1944;69;1;3;1; ; ;1;5; ;1;1;2; ;3;3; ;2;3;01;68;806,48407863594
3385811;1;2;1;10;2;2;1;3;1950;63;2;3;1; ; ;1;5; ;2;1;1;1;3;4; ;2;4;01;68;806,48407863594
3385811;1;3;1;10;3;2;1;4;1980;33;3;6;1; ; ;1;1;24000;2;1;2; ;5;11;2;2;11;01;68;806,48407863594
3385811;1;4;1;10;4;1;1;9;1988;25;3;6;2;1;18; ; ; ;1;1;2; ;4;7; ;2;7;01;68;806,48407863594
3385837;1;1;1;10;1;1;1;10;1966;47;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;01;68;3794,2598597313
3385837;1;2;1;10;2;2;1;9;1969;44;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;68;3794,2598597313
3385837;1;3;1;10;3;2;1;12;1996;17;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;2;10;01;68;3794,2598597313
3385837;1;4;1;10;4;1;1;6;2002;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;01;68;3794,2598597313
3385837;2;1;2;10;1;1;1;8;1968;45;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;68;3794,2598597313
3385837;2;2;2;10;2;2;1;4;1972;41;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;01;68;3794,2598597313
3385837;2;3;2;10;3;1;1;12;1991;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;68;3794,2598597313
3385837;2;4;2;10;4;1;1;3;1996;17;3;6;1; ; ;3; ; ;2;1;1;1;6;0;2;2;11;01;68;3794,2598597313
3385837;2;5;2;10;5;1;1;7;2001;12;3;6;2;2; ; ; ; ;2;1;1;1;4;7; ;2;7;01;68;3794,2598597313
3385838;1;1;1;10;1;1;1;3;1930;83;1;4;1; ; ;1;5; ;2;1;2; ;3;2; ;2;2;01;68;3334,12422754212
3385839;1;1;1;10;1;2;1;3;1940;73;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;01;68;2550,02087116512
3385839;1;2;1;10;2;1;1;8;1965;48;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;01;68;2550,02087116512
3385839;1;3;1;10;3;2;1;11;1971;42;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;68;2550,02087116512
3385839;1;4;1;10;4;1;1;11;1979;34;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;68;2550,02087116512
3385839;1;5;1;10;5;2;1;12;1981;32;3;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;01;68;2550,02087116512
3385840;1;1;1;10;1;1;1;5;1980;33;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;68;7707,50577714607
3385840;1;2;1;10;2;2;1;7;1981;32;2;3;1; ; ;3; ; ;2;1;1;2;4;9; ;2;9;01;68;7707,50577714607
3385840;1;3;1;10;3;1;1;10;2000;13;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;01;68;7707,50577714607
3385840;1;4;1;10;2;2;1;9;2006;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;01;68;7707,50577714607
3385840;1;5;1;10;2;2;1;9;2013;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;01;68;7707,50577714607
3385841;1;1;1;10;1;2;1;12;1950;63;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;01;68;2550,02087116512
3385841;1;2;1;10;2;1;1;7;1981;32;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;68;2550,02087116512
3385841;1;3;1;10;3;2;1;5;1927;86;5;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;01;68;2550,02087116512
3385841;1;4;1;10;4;1;1;5;1952;61;5;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;01;68;2550,02087116512
3385846;1;1;1;10;1;1;1;4;1956;57;1;3;1; ; ;1;1;24000;2;1;2; ;4;8; ;2;8;01;68;1645,02000701682
3385846;1;2;1;10;2;2;1;4;1976;37;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;01;68;1645,02000701682
3385846;1;3;1;10;2;2;1;3;2002;11;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;2;6;01;68;1645,02000701682
3385846;1;4;1;10;2;1;1;10;2013;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;2; ;01;68;1645,02000701682
3385847;1;1;1;10;1;1;1;11;1958;55;1;2;1; ; ;1;1;24000;2;1;2; ;3;1; ;2;1;01;68;806,48407863594
3385847;1;2;1;10;2;2;1;5;1950;63;2;2;1; ; ;1;5; ;1;1;2; ;3;1; ;2;1;01;68;806,48407863594
3385847;1;3;1;10;3;1;1;8;1992;21;4;6;1; ; ;1;1;24000;2;1;1;1;6;0;2;2;11;01;68;806,48407863594
3385848;1;1;1;10;1;1;1;9;1944;69;1;3;1; ; ;1;3;600000;2;1;2; ;6;7;5;2;18;01;68;806,48407863594
3385848;1;2;1;10;2;2;1;11;1950;63;2;3;1; ; ;1;1;100000;2;1;2; ;5;11;2;2;11;01;68;806,48407863594
3385848;1;3;1;10;3;2;1;10;1960;53;6;2;1; ; ;1;4; ;2;1;2; ;3;2; ;2;2;01;68;806,48407863594
3385859;1;1;1;10;1;1;1;10;1980;33;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;01;13;2285,4354621229
3385859;1;2;1;10;2;2;1;7;1986;27;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;13;2285,4354621229
3385859;1;3;1;10;3;2;1;8;2004;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;01;13;2285,4354621229
3385859;1;4;1;10;4;2;1;8;2005;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;01;13;2285,4354621229
3385859;1;5;1;10;2;1;1;3;2007;6;3; ;1; ; ;3; ; ;2;2;1;1;3;1; ;2;1;01;13;2285,4354621229
3385864;1;1;1;10;1;1;1;9;1937;76;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;01;13;1259,79326298054
3385864;1;2;1;10;2;2;1;6;1940;73;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;01;13;1259,79326298054
3385864;1;3;1;10;3;2;1;11;1976;37;3;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;01;13;1259,79326298054
3385864;1;4;1;10;3;1;1;3;2010;3;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;01;13;1259,79326298054
3385864;1;5;1;10;3;2;1;7;2011;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;01;13;1259,79326298054
3385865;1;1;1;10;1;1;1;2;1958;55;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;13;1604,24376568017
3385865;1;2;1;10;2;2;1;12;1967;46;2;2;1; ; ;1;3;10000;2;1;2; ;5;11;2;2;11;01;13;1604,24376568017
3385865;1;3;1;10;3;1;1;1;1991;23;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;13;1604,24376568017
3385865;1;4;1;10;4;2;1;2;1993;20;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;13;1604,24376568017
3385865;1;5;1;10;4;1;1;10;2012;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;01;13;1604,24376568017
3385865;1;6;1;10;6;1;1;6;1995;18;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;13;1604,24376568017
3385866;1;1;1;10;1;1;1;6;1958;55;1;4;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;01;13;1077,20953997265
3385867;1;1;1;10;1;1;1;10;1969;44;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;13;1894,49602206205
3385867;1;2;1;10;2;2;1;11;1963;50;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;01;13;1894,49602206205
3385867;1;3;1;10;3;1;1;11;1992;21;3;6;1; ; ;3; ; ;2;1;2; ;6;2;3;2;13;01;13;1894,49602206205
3385867;1;4;1;10;4;2;1;10;1994;19;3;4;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;01;13;1894,49602206205
3385867;1;5;1;10;4;2;1;10;2013;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;01;13;1894,49602206205
3385868;1;1;1;10;1;2;1;12;1974;39;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;01;13;2599,048623822
3385868;1;2;1;10;2;1;1;11;1994;19;3;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;01;13;2599,048623822
3385868;1;3;1;10;3;1;1;6;2000;13;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;01;13;2599,048623822
3385868;1;4;1;10;4;2;1;11;2002;11;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;01;13;2599,048623822
3385868;1;5;1;10;1;1;1;7;2005;8;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;01;13;2599,048623822
3385868;1;6;1;10;1;1;1;7;2010;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;01;13;2599,048623822
3385869;1;1;1;10;1;1;1;7;1973;40;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;01;13;2037,06307005093
3385869;1;2;1;10;2;2;1;9;1982;31;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;13;2037,06307005093
3385869;1;3;1;10;3;1;1;6;2002;11;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;01;13;2037,06307005093
3385869;1;4;1;10;4;1;1;12;2003;10;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;01;13;2037,06307005093
3385869;1;5;1;10;2;2;1;10;2006;7;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;01;13;2037,06307005093
3385870;1;1;1;10;1;1;1;8;1946;67;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;01;13;1445,2483877856
3385870;1;2;1;10;2;2;1;5;1950;63;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;01;13;1445,2483877856
3385870;1;3;1;10;3;1;1;12;1990;23;3;1;1; ; ;3; ; ;2;1;2; ;6;3;2;2;14;01;13;1445,2483877856
3385870;1;4;1;10;4;2;1;6;1996;17;5;1;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;01;13;1445,2483877856
3385872;1;1;1;10;1;1;1;2;1947;66;1;2;1; ; ;1;2;75000;2;1;2; ;4;7; ;2;7;01;13;830,420787691645
3385872;1;2;1;10;2;2;1;8;1953;60;2;2;1; ; ;1;5; ;2;1;2; ;4;8; ;2;8;01;13;830,420787691645
