Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Clase;Esc;Mes;Dpto;Fex_c_2011
3272614;1;1;1;10;1;1;1;10;1942;70;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;63;593,804756141806
3272614;1;2;1;10;2;2;1;5;1949;64;2;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;08;63;593,804756141806
3272614;1;3;1;10;2;2;1;6;2000;13;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;08;63;593,804756141806
3272615;1;1;1;10;1;1;1;10;1968;44;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;08;63;910,784412195025
3272615;1;2;1;10;2;2;1;12;1968;44;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;63;910,784412195025
3272615;1;3;1;10;3;1;1;10;1994;18;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;08;63;910,784412195025
3272615;1;4;1;10;2;2;1;9;2007;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;08;63;910,784412195025
3272615;1;5;1;10;5;2;1;3;1990;23;3;2;1; ; ;2;5; ;2;1;2; ;5;11;2;2;11;08;63;910,784412195025
3272615;1;6;1;10;5;1;1;8;2011;2;4; ;1; ; ;2;5; ;2; ; ; ; ; ; ;2; ;08;63;910,784412195025
3272616;1;1;1;10;1;1;1;5;1952;61;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;63;346,588451972141
3272616;1;2;1;10;2;2;1;9;1965;47;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;63;346,588451972141
3272616;1;3;1;10;3;2;1;2;1998;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;08;63;346,588451972141
3272617;1;1;1;10;1;1;1;2;1959;54;1;3;1; ; ;1;1;23600;2;1;2; ;3;3; ;2;3;08;63;599,798784996638
3272617;1;2;1;10;2;2;1;3;1964;49;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;08;63;599,798784996638
3272617;1;3;1;10;3;1;1;2;1986;27;3;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;63;599,798784996638
3272617;1;4;1;10;4;2;1;5;1947;66;5;5;2;1;16; ; ; ;2;1;2; ;3;2; ;2;2;08;63;599,798784996638
3272618;1;1;1;10;1;1;1;10;1941;71;1;3;1; ; ;1;2;70700;2;1;2; ;3;2; ;2;2;08;63;533,376880774066
3272618;1;2;1;10;2;2;1;9;1949;63;2;3;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;08;63;533,376880774066
3272619;1;1;1;10;1;1;1;6;1939;74;1;3;1; ; ;3; ; ;1;1;2; ;5;11;2;2;11;08;63;533,376880774066
3272619;1;2;1;10;2;2;1;5;1949;64;2;3;1; ; ;3; ; ;1;1;2; ;5;11;2;2;11;08;63;533,376880774066
3272620;1;1;1;10;1;1;1;11;1978;34;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;63;780,077624797751
3272620;1;2;1;10;2;2;1;10;1987;25;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;08;63;780,077624797751
3272620;1;3;1;10;2;2;1;11;2005;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;08;63;780,077624797751
3272620;1;4;1;10;2;1;1;12;2009;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;63;780,077624797751
3272620;1;5;1;10;2;2;1;9;1996;16;5;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;08;63;780,077624797751
3272620;1;6;1;10;2;2;1;3;2012;1;5; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;08;63;780,077624797751
3272621;1;1;1;10;1;2;1;8;1990;22;1;6;1; ; ;1;1;40000;2;1;1;1;6;2;2;2;13;08;63;753,604779312022
3272623;1;1;1;10;1;1;1;9;1969;43;1;1;1; ; ;3; ; ;2;1;2; ;4;9; ;2;9;08;63;795,570660145366
3272623;1;2;1;10;2;2;1;1;1991;22;2;1;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;63;795,570660145366
3272624;1;1;1;10;1;1;1;11;1970;42;1;3;1; ; ;1;1;24000;2;1;2; ;3;5; ;2;5;08;63;650,698294712168
3272624;1;2;1;10;2;2;1;12;1972;40;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;08;63;650,698294712168
3272624;1;3;1;10;3;1;1;10;1991;21;3;6;1; ; ;1;1;28000;2;1;2; ;5;11;2;2;11;08;63;650,698294712168
3272624;1;4;1;10;4;1;1;4;1946;67;5;3;2;1;24; ; ; ;2;2;2; ;1;0; ;2;0;08;63;650,698294712168
3272624;1;5;1;10;5;2;1;7;1948;65;5;3;2;1;24; ; ; ;1;1;2; ;3;4; ;2;4;08;63;650,698294712168
3272624;1;6;1;10;6;1;1;6;1988;25;5;6;2;1;24; ; ; ;1;1;2; ;3;5; ;2;5;08;63;650,698294712168
3272624;1;7;1;10;7;2;1;5;1992;21;5;6;2;1;24; ; ; ;1;1;2; ;5;11;2;2;11;08;63;650,698294712168
3272624;1;8;1;10;8;1;1;10;1973;39;5;4;2;1;24; ; ; ;1;1;2; ;3;5; ;2;5;08;63;650,698294712168
3272625;1;1;1;10;1;1;1;1;1974;39;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ;2;8;08;63;595,859768818421
3272625;1;2;1;10;2;2;1;1;1977;36;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;63;595,859768818421
3272625;1;3;1;10;1;2;1;12;2002;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;08;63;595,859768818421
3272625;1;4;1;10;1;2;1;9;2006;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;08;63;595,859768818421
3272628;1;1;1;10;1;1;1;12;1961;51;1;2;2;1;60; ; ; ;1;1;2; ;4;9; ;2;9;08;63;575,34276160741
3272628;2;1;2;10;1;1;1;2;1952;61;1;2;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;08;63;575,34276160741
3272628;2;2;2;10;2;2;1;10;1941;71;2;2;1; ; ;1;5; ;2;2;2; ;3;1; ;2;1;08;63;575,34276160741
3272629;1;1;1;10;1;1;1;12;1950;62;1;3;1; ; ;1;4; ;2;2;2; ;3;1; ;2;1;08;63;741,618851981607
3272629;1;2;1;10;2;2;1;1;1956;57;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;08;63;741,618851981607
3272629;1;3;1;10;2;1;1;7;1997;16;4;6;1; ; ;1;5; ;2;1;1;1;5;10;1;2;10;08;63;741,618851981607
3272631;1;1;1;10;1;1;1;1;1962;51;1;3;2;1;24; ; ; ;1;1;2; ;3;5; ;2;5;08;63;457,896709640413
3272631;1;2;1;10;2;2;1;12;1962;50;2;3;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;08;63;457,896709640413
3272632;1;1;1;10;1;1;1;4;1944;69;1;3;1; ; ;1;5; ;2;1;2; ;3;2; ;2;2;08;63;346,588451972141
3272632;1;2;1;10;2;2;1;10;1956;56;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;2;2;08;63;346,588451972141
3272632;1;3;1;10;3;1;1;4;1945;68;8;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;63;346,588451972141
3272634;1;1;1;10;1;1;1;3;1967;46;1;3;1; ; ;1;1;23600;2;1;2; ;3;3; ;2;3;08;63;768,532437049039
3272634;1;2;1;10;2;2;1;7;1970;43;2;3;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;08;63;768,532437049039
3272634;1;3;1;10;3;2;1;9;1994;18;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;2;10;08;63;768,532437049039
3272634;1;4;1;10;4;1;1;7;2001;12;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;2;5;08;63;768,532437049039
3272634;1;5;1;10;5;1;1;5;1983;30;8;4;2;1;24; ; ; ;2;1;1;1;5;10;1;2;10;08;63;768,532437049039
3272635;1;1;1;10;1;1;1;6;1995;18;1;2;2;1;72; ; ; ;2;1;2; ;3;3; ;2;3;08;63;1200,85048318081
3272635;1;2;1;10;2;2;1;7;1984;29;2;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;63;1200,85048318081
3272635;1;3;1;10;3;1;1;10;2000;12;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;63;1200,85048318081
3272635;1;4;1;10;2;1;1;10;2006;6;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;63;1200,85048318081
3272635;1;5;1;10;2;1;1;10;2008;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;63;1200,85048318081
3272635;1;6;1;10;2;2;1;7;2010;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;63;1200,85048318081
3272635;1;7;1;10;2;2;1;3;2012;1;3; ;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;08;63;1200,85048318081
3272637;1;1;1;10;1;1;1;1;1976;37;1;2;1; ; ;3; ; ;1;1;2; ;3;2; ;2;2;08;63;457,896709640413
3272637;1;2;1;10;2;2;1;5;1969;44;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;63;457,896709640413
3272638;1;1;1;10;1;1;1;5;1976;37;1;2;1; ; ;1;1;23600;2;1;2; ;3;4; ;2;4;08;63;934,808527423237
3272638;1;2;1;10;2;2;1;1;1976;37;2;2;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;08;63;934,808527423237
3272638;1;3;1;10;3;1;1;3;1996;17;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;2;10;08;63;934,808527423237
3272638;1;4;1;10;4;2;1;10;1999;13;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;2;6;08;63;934,808527423237
3272638;1;5;1;10;5;1;1;2;2001;12;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;2;5;08;63;934,808527423237
3272639;1;1;1;10;1;1;1;5;1961;52;1;3;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;08;63;518,324585008154
3272639;1;2;1;10;2;2;1;2;1969;44;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;63;518,324585008154
3272639;1;3;1;10;2;2;1;7;1990;23;3;6;1; ; ;3; ; ;2;2;2; ;3;2; ;2;2;08;63;518,324585008154
3272640;1;1;1;10;1;1;1;4;1978;35;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;63;735,142784777626
3272641;1;1;1;10;1;1;1;9;1957;55;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;63;346,588451972141
3272641;1;2;1;10;2;2;1;5;1961;52;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;63;346,588451972141
3272641;1;3;1;10;3;2;1;9;1987;25;3;4;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;08;63;346,588451972141
3272641;1;4;1;10;4;2;1;5;1993;20;3;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;63;346,588451972141
3272641;1;5;1;10;5;1;1;8;1976;37;5;2;1; ; ;3; ; ;2;2;2; ;3;2; ;2;2;08;63;346,588451972141
3272641;1;6;1;10;4;1;1;7;2013;0;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;08;63;346,588451972141
3272642;1;1;1;10;1;1;1;8;1966;46;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;63;612,967077260949
3272642;1;2;1;10;2;2;1;12;1976;36;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;08;63;612,967077260949
3272642;1;3;1;10;2;2;1;2;2008;5;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;63;612,967077260949
3272642;1;4;1;10;2;2;1;10;2011;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;08;63;612,967077260949
3272644;1;1;1;10;1;2;1;8;1974;39;1;4;1; ; ;3; ; ;1;1;2; ;5;11;2;2;11;08;63;476,35870417481
3272644;1;2;1;10;2;2;1;5;2003;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;08;63;476,35870417481
3272645;1;1;1;10;1;1;1;10;1964;48;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;63;1143,05049863078
3272645;1;2;1;10;2;2;1;4;1965;48;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;63;1143,05049863078
3272645;1;3;1;10;3;1;1;12;1989;23;3;6;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;08;63;1143,05049863078
3272645;1;4;1;10;4;1;1;9;1997;15;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;08;63;1143,05049863078
3272645;1;5;1;10;5;2;1;12;1998;14;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;08;63;1143,05049863078
3272645;1;6;1;10;6;1;1;8;2003;10;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;08;63;1143,05049863078
3272646;1;1;1;10;1;1;1;11;1950;62;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;63;533,376880774066
3272646;1;2;1;10;2;2;1;3;1956;57;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;63;533,376880774066
3272647;1;1;1;10;1;1;2; ; ;85;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;63;346,588451972141
3272647;1;2;1;10;2;1;1;9;1973;39;3;1;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;63;346,588451972141
3272647;1;3;1;10;3;2;1;12;1981;31;5;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;63;346,588451972141
3272700;1;1;1;10;1;1;1;12;1923;89;1;5;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;41;1042,39064444712
3272701;1;1;1;10;1;1;1;5;1993;20;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;08;41;2499,63152680342
3272701;1;2;1;10;2;2;1;5;1994;19;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;2499,63152680342
3272701;1;3;1;10;2;2;1;2;2012;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;08;41;2499,63152680342
3272702;1;1;1;10;1;1;1;8;1935;77;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;41;1484,57856871261
3272702;1;2;1;10;2;2;1;12;1945;67;2;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;41;1484,57856871261
3272702;1;3;1;10;3;1;1;8;1964;48;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;1484,57856871261
3272702;1;4;1;10;1;1;1;1;1982;31;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;41;1484,57856871261
3272705;1;1;1;10;1;1;1;11;1967;45;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;1767,96038187545
3272707;1;1;1;10;1;1;1;2;1976;37;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;1767,96038187545
3272708;1;1;1;10;1;1;1;9;1984;28;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;2356,31405897425
3272708;1;2;1;10;2;2;1;10;1991;21;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;2356,31405897425
3272708;1;3;1;10;2;2;1;12;2007;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;08;41;2356,31405897425
3272708;1;4;1;10;2;1;1;6;2009;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;41;2356,31405897425
3272709;1;1;1;10;1;1;1;9;1978;34;1;2;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;08;41;2109,22367457253
3272709;1;2;1;10;2;2;1;7;1952;61;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;2109,22367457253
3272709;1;3;1;10;3;1;1;3;1978;35;3;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;2109,22367457253
3272710;1;1;1;10;1;1;1;11;1977;35;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;1309,15612133032
3272710;1;2;1;10;2;2;1;12;1979;33;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;1309,15612133032
3272710;1;3;1;10;2;1;1;11;1997;15;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;08;41;1309,15612133032
3272710;1;4;1;10;2;2;1;9;2000;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;08;41;1309,15612133032
3272710;1;5;1;10;2;2;1;8;2008;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;41;1309,15612133032
3272710;1;6;1;10;2;1;1;12;1940;72;9;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;41;1309,15612133032
3272711;1;1;1;10;1;1;1;12;1950;62;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;1282,72930557579
3272711;1;2;1;10;2;2;1;5;1951;62;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;1282,72930557579
3272718;1;1;1;10;1;1;1;10;1950;62;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;41;833,517875153519
3272718;1;2;1;10;2;2;1;11;1963;49;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;41;833,517875153519
3272718;1;3;1;10;2;1;1;7;2006;7;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;08;41;833,517875153519
3272719;1;1;1;10;1;1;1;5;1964;49;1;3;1; ; ;2;5; ;2;1;2; ;3;4; ;2;4;08;41;1101,20545069385
3272719;1;2;1;10;2;2;1;3;1959;54;2;3;1; ; ;2;1;100000;2;1;2; ;6;2;5;2;13;08;41;1101,20545069385
3272721;1;1;1;10;1;1;1;12;1947;65;1;3;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;08;41;1383,6539371442
3272721;1;2;1;10;2;2;1;1;1949;64;2;3;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;08;41;1383,6539371442
3272721;1;3;1;10;2;1;1;10;1972;40;3;3;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;08;41;1383,6539371442
3272722;1;1;1;10;1;2;1;2;1960;53;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;833,517875153519
3272722;1;2;1;10;1;1;1;7;1954;59;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;41;833,517875153519
3272725;1;1;1;10;2;1;1;11;1952;60;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;833,517875153519
3272725;1;2;1;10;2;2;1;12;1962;50;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;41;833,517875153519
3272725;1;3;1;10;2;2;1;7;1998;15;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;08;41;833,517875153519
3272725;1;4;1;10;2;1;1;4;2001;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;08;41;833,517875153519
3272725;1;5;1;10;2;2;1;1;2003;10;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;08;41;833,517875153519
3272725;1;6;1;10;6;1;1;10;1956;56;5;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;41;833,517875153519
3272725;1;7;1;10;7;1;1;1;2000;13;5;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;08;41;833,517875153519
3272725;1;8;1;10;2;1;1;8;1942;71;9;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;833,517875153519
3272727;1;1;1;10;1;2;1;10;1944;68;1;5;1; ; ;1;5; ;2;1;2; ;3;2; ;2;2;08;41;1907,3744114357
3272728;1;1;1;10;1;1;1;7;1957;56;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;833,517875153519
3272728;1;2;1;10;2;2;1;8;1959;53;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;41;833,517875153519
3272729;1;1;1;10;1;1;1;6;1955;58;1;3;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;08;41;833,517875153519
3272729;1;2;1;10;1;2;1;4;1959;54;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;833,517875153519
3272729;1;3;1;10;3;1;1;12;1985;27;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;41;833,517875153519
3272730;1;1;1;10;1;1;1;8;1973;39;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;41;1767,96038187545
3272731;1;1;1;10;1;1;1;3;1946;67;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;2429,66459073034
3272731;1;2;1;10;2;2;1;8;1951;62;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;2429,66459073034
3272731;1;3;1;10;3;1;1;8;1995;18;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;08;41;2429,66459073034
3272731;1;4;1;10;2;2;1;12;1998;14;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;08;41;2429,66459073034
3272731;1;5;1;10;2;1;1;9;2000;12;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;08;41;2429,66459073034
3272732;1;1;1;10;1;2;1;11;1942;70;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;1907,3744114357
3272734;1;1;1;10;1;1;1;1;1925;88;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;41;1042,39064444712
3272735;1;1;1;10;1;1;1;5;1976;37;1;2;1; ; ;1;1;23600;2;1;2; ;4;6; ;2;6;08;41;2099,7506515206
3272735;1;2;1;10;2;2;1;4;1992;21;2;2;1; ; ;1;5; ;2;1;2; ;4;6; ;2;6;08;41;2099,7506515206
3272735;1;3;1;10;2;2;1;9;2008;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;08;41;2099,7506515206
3272736;1;1;1;10;1;1;1;9;1969;43;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;08;41;1432,995720339
3272736;1;2;1;10;2;2;1;4;1972;41;2;1;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;41;1432,995720339
3272736;1;3;1;10;2;2;1;11;1995;17;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;41;1432,995720339
3272736;1;4;1;10;2;2;1;7;2007;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;2;0;08;41;1432,995720339
3272739;1;1;1;10;1;1;1;6;1977;36;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;08;41;2505,93015796404
3272739;1;2;1;10;2;2;1;3;1977;36;2;2;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;08;41;2505,93015796404
3272739;1;3;1;10;2;1;1;8;1998;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;08;41;2505,93015796404
3272739;1;4;1;10;2;2;1;1;2001;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;08;41;2505,93015796404
3272739;1;5;1;10;2;2;1;8;2001;11;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;08;41;2505,93015796404
3272739;1;6;1;10;2;2;1;11;2003;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;08;41;2505,93015796404
3272739;1;7;1;10;2;2;1;7;2006;7;3; ;1; ; ;3; ; ;1;2;1;1;3;0; ;2;0;08;41;2505,93015796404
3272739;1;8;1;10;8;2;1;8;1942;70;5;5;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;08;41;2505,93015796404
3272740;1;1;1;10;1;1;1;7;1978;35;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;08;41;1357,76885814749
3272740;1;2;1;10;2;2;1;10;1974;38;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;1357,76885814749
3272740;1;3;1;10;2;1;1;7;2004;9;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;08;41;1357,76885814749
3272741;1;1;1;10;1;1;1;10;1941;71;1;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;08;41;1042,39064444712
3272742;1;1;1;10;1;2;1;5;1945;68;1;6;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;08;41;1907,3744114357
3272743;1;1;1;10;1;1;1;1;1969;44;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;08;41;1101,20545069385
