Directorio;Secuencia_p;Orden;Area;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Dpto;Fex_c_2011
219294;2;1;68;50;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;420,985947433606
219294;2;2;68;50;2;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;420,985947433606
219294;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;420,985947433606
219295;2;1;68;50;1;4; ;2;2;2;2; ; ;1;5; ;2; ;2; ; ;68;275,36694566094
219295;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;275,36694566094
219295;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;275,36694566094
219295;2;5;68;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;275,36694566094
219295;2;6;68;50;6;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;275,36694566094
219297;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;362,159694651969
219297;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;362,159694651969
219297;2;5;68;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;362,159694651969
219298;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;451,824430177488
219298;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;451,824430177488
219299;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;512,765807457955
219299;2;2;68;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;512,765807457955
219299;2;3;68;50;3;6;VER  TELEVISION;2;2;2;2; ; ;1;6; ;2; ;1;8;1;68;512,765807457955
219299;2;4;68;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;512,765807457955
219300;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;352,256266757032
219300;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;352,256266757032
219300;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;352,256266757032
219300;2;4;68;50;4;6;DESCANZAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;352,256266757032
219301;2;1;68;50;1;6;DESCANZAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;482,934764949194
219301;2;2;68;50;2;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;482,934764949194
219301;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;482,934764949194
219301;2;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;482,934764949194
219301;2;5;68;50;5;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;68;482,934764949194
219302;2;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;461,983389364173
219302;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;461,983389364173
219302;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;461,983389364173
219302;2;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;461,983389364173
219303;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;344,3322493496
219303;2;2;68;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;344,3322493496
219304;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;469,44053079293
219304;2;2;68;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;68;469,44053079293
219304;2;3;68;50;3;6;vacaciones academicas;2;2;2;2; ; ;1;12; ; ; ; ; ; ;68;469,44053079293
219304;2;4;68;50;4;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;68;469,44053079293
219304;2;5;68;50;5;6;vacaciones academicas;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;469,44053079293
219304;2;6;68;50;6;6;vacaciones academicas;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;469,44053079293
219305;2;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;321,138896653159
219305;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;321,138896653159
219306;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;344,3322493496
219306;2;2;68;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;68;344,3322493496
219307;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;401,816403489295
219307;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;401,816403489295
219307;2;3;68;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;401,816403489295
219307;2;5;68;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;401,816403489295
219307;2;6;68;50;6;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;401,816403489295
219308;2;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;429,31748037283
219308;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;429,31748037283
219308;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;429,31748037283
219309;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;454,504931653825
219309;2;2;68;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;68;454,504931653825
219309;2;3;68;50;3;6;vacaciones academicas;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;454,504931653825
219309;2;4;68;50;4;6;vacaciones academicas;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;454,504931653825
219310;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;426,229463364701
219310;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;426,229463364701
219310;2;3;68;50;3;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;68;426,229463364701
219311;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;494,182422376841
219311;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;494,182422376841
219311;2;3;68;50;3;6;vacaciones academicas;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;494,182422376841
219311;2;4;68;50;4;6;vacaciones academicas;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;494,182422376841
219311;2;5;68;50;5;6;vacaciones academicas;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;494,182422376841
219312;2;1;68;50;1;6;PENSIONADO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;351,033985395513
219312;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;351,033985395513
219312;2;3;68;50;3;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;68;351,033985395513
219312;2;5;68;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;351,033985395513
219312;2;6;68;50;6;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;351,033985395513
219313;2;1;68;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;325,162705405289
219313;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;325,162705405289
219313;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;325,162705405289
219313;2;6;68;50;6;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;325,162705405289
219314;2;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;433,782143748723
219314;2;2;68;50;2;3; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;68;433,782143748723
219315;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;294,848466181778
219315;2;2;68;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;68;294,848466181778
219315;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;294,848466181778
219315;2;4;68;50;4;4; ;2;2;2;2; ; ;1;11; ; ; ; ; ; ;68;294,848466181778
219316;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;378,858673804941
219316;2;2;68;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;378,858673804941
219316;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;378,858673804941
219317;2;1;68;50;1;6;PENSIONADO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;404,168073257127
219317;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;404,168073257127
219317;3;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;404,168073257127
219317;3;2;68;50;2;4; ;2;2;2;2; ; ;1;3; ;1;1; ;4;1;68;404,168073257127
219317;3;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;404,168073257127
219317;3;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;404,168073257127
219318;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;295,546504022925
219318;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;295,546504022925
219318;2;3;68;50;3;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;295,546504022925
219318;2;4;68;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;295,546504022925
219319;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;357,128445664717
219320;2;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;357,128445664717
219321;2;1;68;50;1;6;JUBILADO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;401,042012083706
219321;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;401,042012083706
219322;2;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;319,144798068605
219323;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;308,342700338042
219323;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;308,342700338042
219323;2;3;68;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;308,342700338042
219324;2;1;68;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;338,316472903683
219324;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;338,316472903683
219324;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;338,316472903683
219325;2;1;68;50;1;6;NO HACE NADA SOLO LEE;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;401,042012083706
219325;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;401,042012083706
219326;2;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;196,558997338137
219326;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;196,558997338137
219326;3;1;68;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;196,558997338137
219327;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;461,745120352027
219327;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;461,745120352027
219327;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;461,745120352027
219327;2;5;68;50;5;6;EN LA CASA HACIENDO NADA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;461,745120352027
219327;3;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;461,745120352027
219327;3;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;461,745120352027
219328;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;460,85400095786
219328;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;460,85400095786
219329;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;382,315896945712
219329;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;382,315896945712
219330;2;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;484,897854700624
219331;2;1;68;50;1;6;PENSIONADO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;409,530484211729
219331;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;409,530484211729
219331;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;409,530484211729
219332;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;420,985947433606
219332;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;420,985947433606
219332;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;420,985947433606
219333;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;423,87779359687
219333;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;423,87779359687
219334;2;1;68;50;1;6;EVANGELISANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;462,219012376258
219334;3;1;68;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;462,219012376258
219335;2;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;365,61691779274
219335;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;365,61691779274
219336;2;1;68;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;469,77169276028
219337;2;1;68;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;343,765464370164
219337;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;343,765464370164
219337;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;343,765464370164
219337;2;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;343,765464370164
219337;3;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;343,765464370164
219337;3;3;68;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;343,765464370164
219337;3;4;68;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;343,765464370164
219337;4;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;343,765464370164
219337;4;2;68;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;68;343,765464370164
219338;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;514,916845231308
219338;2;2;68;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;514,916845231308
219338;2;4;68;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;514,916845231308
219338;3;1;68;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;514,916845231308
219338;3;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;514,916845231308
219338;3;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;514,916845231308
219339;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;396,244055849695
219339;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;396,244055849695
219339;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;396,244055849695
219339;2;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;396,244055849695
219340;2;1;68;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;306,558538438486
219340;2;2;68;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;68;306,558538438486
219340;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;306,558538438486
219340;3;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;306,558538438486
219340;3;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;306,558538438486
219340;3;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;306,558538438486
219341;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;294,848466181778
219341;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;294,848466181778
219341;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;294,848466181778
219341;2;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;294,848466181778
219342;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;482,138669401
219342;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;482,138669401
219343;2;1;68;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;68;442,270615876746
219343;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;442,270615876746
219343;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;442,270615876746
219344;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;434,227703445807
219344;2;2;68;50;2;6;pensionada;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;434,227703445807
219344;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;434,227703445807
219344;2;4;68;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;434,227703445807
219345;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;518,924313960752
219345;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;518,924313960752
219345;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;518,924313960752
219345;2;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;518,924313960752
219346;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;371,502164265784
219346;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;371,502164265784
219346;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;371,502164265784
219346;2;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;371,502164265784
219346;2;5;68;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;371,502164265784
219347;2;1;68;50;1;6;PENSIONADO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;417,528724292835
219347;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;417,528724292835
219347;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;417,528724292835
219347;2;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;417,528724292835
219348;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;269,661014900783
219348;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;269,661014900783
219348;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;269,661014900783
219349;2;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;223,481548376771
219349;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;223,481548376771
219349;2;3;68;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;223,481548376771
219349;2;4;68;50;4;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;68;223,481548376771
219349;2;5;68;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;223,481548376771
219349;2;6;68;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;223,481548376771
219349;3;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;223,481548376771
219349;3;2;68;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;223,481548376771
219350;2;1;68;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;374,194300691485
219350;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;374,194300691485
219350;3;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;374,194300691485
219350;3;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;374,194300691485
219350;3;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;374,194300691485
219350;3;4;68;50;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;374,194300691485
219351;2;1;68;50;1;6;PENSIONADO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;371,502164265784
219351;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;371,502164265784
219351;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;371,502164265784
219351;2;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;371,502164265784
219351;2;5;68;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;371,502164265784
219352;2;1;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;434,637349868367
219352;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;434,637349868367
219352;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;434,637349868367
219352;2;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;434,637349868367
219352;3;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;434,637349868367
219352;3;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;434,637349868367
219353;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;467,879348529666
219353;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;467,879348529666
219353;2;4;68;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;467,879348529666
219353;3;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;467,879348529666
219353;3;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;467,879348529666
219354;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;537,507699041866
219354;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;537,507699041866
219354;2;3;68;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;537,507699041866
219355;2;1;68;50;1;6;PENSIONADO;2;2;2;2; ; ;1;7; ;2; ;2; ; ;68;426,229463364701
219355;2;2;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;426,229463364701
219355;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;426,229463364701
219356;2;1;68;50;1;4; ;2;2;2;1;6; ; ; ; ; ; ; ; ;1;68;325,724585943327
219356;2;2;68;50;1;6;PASEANDO;2;2;2;2; ; ;1;3; ;1;2; ; ; ;68;325,724585943327
219357;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;215,111971272256
219357;2;2;68;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;215,111971272256
219357;2;3;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;215,111971272256
219357;2;4;68;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;215,111971272256
219358;2;1;68;50;1;6;PASEANDO;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;482,138669401
219358;2;2;68;50;2;6;descansar;2;2;2;2; ; ;1;10; ; ; ; ; ; ;68;482,138669401
219359;2;1;68;50;1;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;68;332,386554080806
219359;2;2;68;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;68;332,386554080806
219360;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;394,780931293478
219360;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;394,780931293478
219360;2;4;68;50;4;4; ;2;2;2;2; ; ;1;7; ;1;2; ; ; ;68;394,780931293478
219360;3;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;394,780931293478
219360;3;2;68;50;2;6;estaba enferma;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;394,780931293478
219360;3;3;68;50;3;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;68;394,780931293478
219361;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;454,059371956741
219361;2;2;68;50;2;6;descansar;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;454,059371956741
219362;2;1;68;50;1;6;descanso;2;2;2;2; ; ;1;3; ;1;1; ;1;2;68;365,61691779274
219362;2;2;68;50;2;6;descansando;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;365,61691779274
219363;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;426,229463364701
219363;2;2;68;50;3;6;descansando;2;2;2;2; ; ;1;2; ;1;1; ;1;1;68;426,229463364701
219363;2;3;68;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;426,229463364701
219364;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;366,062477489823
219364;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;366,062477489823
219364;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;366,062477489823
219364;2;4;68;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;366,062477489823
219365;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;402,59312515373
219365;2;2;68;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;402,59312515373
219366;2;1;68;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;264,343276296014
219366;2;2;68;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;68;264,343276296014
219366;2;3;68;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;264,343276296014
219366;2;4;68;50;4;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;68;264,343276296014
